Real,Simple,Expansiva,Deslizante
15723.7,31654.561963746546,29243.72616443336,29243.72616443336
9873.2,15335.84122077465,12884.46987100482,12884.46987100482
2734.43,1473.2758406858145,72.28794806942344,72.28794806942344
986.65,1978.4443735086918,3657.2185901212692,3657.2185901212692
14722.48,16731.460907489658,19895.169253071545,19895.169253071545
23046.28,32886.208238210675,35236.86494426489,35236.86494426489
30667.25,41166.775829498765,42604.31267537832,42604.31267537832
37134.45,46922.67734313846,47055.62823695779,47055.62823695779
48938.69,48873.89862216234,48553.27278011561,48553.27278011561
49960.88,47960.832791378496,47325.254193320274,47325.254193320274
35518.35,45498.36612028122,44535.26135512113,44535.26135512113
44246.78,40586.95556275845,34153.12026790619,34153.12026790619
45687.52,33762.77721550107,27928.31696762085,27928.31696762085
24638.26,16201.185592123866,12499.372493561208,12499.372493561208
1771.84,883.6617820502818,67.05529805034399,67.05529805034399
449.38,2302.3756565004587,1560.3360030895471,1560.3360030895471
3153.47,18959.044450137615,16850.682547179462,16850.682547179462
10375.64,36177.53593451142,32914.4192986989,32914.4192986989
11142.4,44164.847429441215,40659.59807870507,40659.59807870507
27998.72,49097.86974328876,45687.92437870264,45687.92437870264
42713.49,50611.87747337818,47019.23172376156,47019.23172376156
30250.15,49489.87998832464,46030.88751460791,46030.88751460791
21351.76,46996.42360235452,43143.44109235286,43143.44109235286
23777.87,40331.95999357939,26241.758659489155,26241.758659489155
16745.83,33274.594654819964,23099.312808812858,23099.312808812858
16413.44,18235.498285353184,12139.568589501976,12139.568589501976
2500.05,2806.3430001883207,2336.73834905684,2336.73834905684
1296.14,-9.707923756241799,1979.9827639310063,1979.9827639310063
26776.33,13868.561195253134,14668.428698612153,14668.428698612153
43983.48,32222.671360028387,31723.690639669298,31723.690639669298
36873.36,42382.004887640476,40390.67450442314,40390.67450442314
46204.71,48676.189644212725,45623.13156139255,45623.13156139255
46665.54,50996.080471441746,46550.06364940405,46550.06364940405
45732.44,50505.972148902416,46492.545503642556,46492.545503642556
36730.64,48348.331582281586,43767.22970548749,43767.22970548749
9579.48,43349.94142403603,35329.864962821004,35329.864962821004
3673.64,36997.60174673915,30348.935945913196,30348.935945913196
0.0,19327.083012242914,16149.408069136143,16149.408069136143
0.0,1880.3844060219824,1593.8212004505099,1593.8212004505099
1849.41,1532.7429037587344,-348.7018290579319,-348.7018290579319
15136.83,18638.769799131154,14617.430742549002,14617.430742549002
41422.33,37930.044832613465,33102.03249905109,33102.03249905109
46157.52,46947.62734396696,42534.985248482226,42534.985248482226
49332.27,51530.265199157,47568.243660012486,47568.243660012486
47568.2,52962.95097759008,48951.075747694966,48951.075747694966
45803.01,52017.47523080349,48292.99776760578,48292.99776760578
41993.39,49741.54503148436,45616.79468569875,45616.79468569875
35595.62,44338.092671079634,38556.33809393644,38556.33809393644
30147.78,37644.12515567899,32634.21515946388,32634.21515946388
12372.53,20922.44549754739,19103.503604199886,19103.503604199886
3318.1,3716.74571265094,4147.399273451864,4147.399273451864
2708.08,1428.8323250955343,-351.7332638067007,-351.7332638067007
25211.51,16393.11149563551,12009.72149122268,12009.72149122268
42327.95,34884.608753139975,29943.229250306485,29943.229250306485
46337.09,44578.54275640369,40518.735738373995,40518.735738373995
50192.58,49926.99705620408,46461.95714995861,46461.95714995861
48764.38,52092.95428976774,48792.152153863906,48792.152153863906
46125.7,51388.59627720594,48460.85164788961,48460.85164788961
47808.64,49374.98262952089,46298.529820479154,46298.529820479154
46914.16,44835.92719650507,42792.913841733935,42792.913841733935
43359.52,38549.13674798965,36659.95278734445,36659.95278734445
29658.02,18950.569554264544,18375.463351872564,18375.463351872564
3794.28,1445.6948014868797,1835.9365487842263,1835.9365487842263
2014.58,3733.7126297843456,3129.450817375481,3129.450817375481
23593.27,22259.286995922328,20434.38643261671,20434.38643261671
43377.94,40302.359605898855,38074.50784591794,38074.50784591794
48802.42,47694.25949559688,45839.18737676501,45839.18737676501
49365.88,51541.83134803295,49981.96810211301,49981.96810211301
46823.61,52746.10015832424,51283.007410590646,51283.007410590646
40346.6,51454.820873372555,50122.934641983506,50122.934641983506
46666.09,49085.16125872135,47691.85904694795,47691.85904694795
47359.57,43792.45757175446,41243.9761104846,41243.9761104846
44303.19,37268.11532880783,35392.8284993279,35392.8284993279
30514.57,19447.481720803975,18606.274979799986,18606.274979799986
3571.25,2726.281091110557,2623.244148400575,2623.244148400575
2629.76,2427.66306011945,2197.3010339084267,2197.3010339084267
25073.83,18428.12271170318,17905.477118168474,17905.477118168474
48824.1,35870.44059562087,35203.18147833586,35203.18147833586
52323.44,44258.769806883334,43662.92596652508,43662.92596652508
52674.49,48837.011985206605,48120.8485507524,48120.8485507524
51532.47,50635.33394747496,49732.147776725295,49732.147776725295
51299.18,49624.7682217288,48759.595586657524,48759.595586657524
50072.46,47402.38500794649,46438.16878103256,46438.16878103256
45359.32,43563.51960591554,45969.07789151907,45969.07789151907
42233.9,36942.36441311836,40087.02160957575,40087.02160957575
31991.01,17482.847645511032,20093.877774751185,20093.877774751185
4682.29,880.8406760014593,1648.6402886977792,1648.6402886977792
1980.38,3734.7502835310993,3729.7105956220626,3729.7105956220626
27931.25,22094.58997575879,22880.522720341087,22880.522720341087
47555.51,39597.299211256504,41598.8643047905,41598.8643047905
51038.25,46728.91251071811,49001.9714338398,49001.9714338398
50964.65,50803.76285484672,52581.43015285611,52581.43015285611
50076.53,52002.45506015777,53732.05935579777,53732.05935579777
50461.33,50667.411968648434,52440.78007084608,52440.78007084608
49409.96,48173.70859117746,50107.66747983694,50107.66747983694
47670.33,44330.37418667793,45364.573911662104,45364.573911662104
44832.22,38017.981525402065,39650.21714031458,39650.21714031458
31678.47,19484.239073145985,20626.130951744915,20626.130951744915
4164.21,2356.3539123532178,2512.019823361486,2512.019823361486
2210.68,3009.7786111587284,3406.778373955041,3406.778373955041
26997.29,20081.400844715834,21444.462034603355,21444.462034603355
46297.49,37911.50117383838,39973.39780069828,39973.39780069828
49964.82,45919.91500512242,47861.21803169012,47861.21803169012
50099.7,50216.13148189187,51642.661769014594,51642.661769014594
49376.93,51796.25574936628,52972.38296552897,52972.38296552897
49919.37,50665.69846511126,51814.30156589746,51814.30156589746
48218.39,48366.670701220035,49552.635125752684,49552.635125752684
45434.55,44521.69225954294,44593.15770661831,44593.15770661831
43239.07,38299.933901354074,39216.24535482883,39216.24535482883
30578.27,19853.821332131625,20976.409281241893,20976.409281241893
4237.07,2549.6059479661285,2987.4133377942444,2987.4133377942444
2464.78,2760.175850550085,2806.520042924285,2806.520042924285
28881.83,19600.66469186127,20102.032353521587,20102.032353521587
48291.74,37407.68096375942,38624.93998329878,38624.93998329878
51815.01,45540.4357195127,46890.31759728432,46890.31759728432
51991.0,49746.07578182816,50642.74755174279,50642.74755174279
52633.28,51389.51477684975,52045.184589805605,52045.184589805605
52959.25,50258.96521107912,50962.7983667016,50962.7983667016
51260.51,48014.24084419608,48739.59699357271,48739.59699357271
50032.03,44442.02206354857,47292.34257583141,47292.34257583141
46464.68,38013.78266988754,41613.64520241976,41613.64520241976
32899.82,19957.015538961292,22612.782003793716,22612.782003793716
5098.33,3036.1357881747185,3645.780519845858,3645.780519845858
2643.43,2822.5764201009274,3172.3347167113425,3172.3347167113425
29771.53,18910.371687500476,20566.530744816064,20566.530744816064
48298.14,36324.13696799517,39308.48124342918,39308.48124342918
52683.97,44613.29523242235,47655.7828508544,47655.7828508544
54043.2,49060.122495322226,51462.427439750434,51462.427439750434
53438.39,50869.69800784826,53106.92386713505,53106.92386713505
53780.67,49815.83930309296,52030.89767517805,52030.89767517805
52625.68,47619.57929976821,49996.8840732193,49996.8840732193
51380.29,44900.69299911976,49934.009299283025,49934.009299283025
47709.65,38562.4665705514,44826.68817067623,44826.68817067623
35498.05,19997.57231525004,24173.19326210618,24173.19326210618
5724.91,2651.1985692824423,3136.9223102763294,3136.9223102763294
2666.92,2924.881071603298,3476.974130346328,3476.974130346328
29171.47,19787.407633097173,23009.928900198935,23009.928900198935
47948.38,37633.16104858637,43145.374572695495,43145.374572695495
50899.65,45767.0890139687,51186.321815732714,51186.321815732714
51071.56,50100.6783922112,54375.715347782374,54375.715347782374
51106.03,51806.289779088496,55814.52188434601,55814.52188434601
52359.66,50669.233530967234,54543.92813759088,54543.92813759088
52232.74,48440.903224953414,52608.30591554284,52608.30591554284
50037.3,44492.62444728613,47531.25282351732,47531.25282351732
46664.87,37772.58389157653,41559.80877371788,41559.80877371788
33870.02,19971.36999032736,22523.021819065212,22523.021819065212
5145.01,3407.671306119263,3869.280089815855,3869.280089815855
2431.45,3037.7865790261326,3779.941527297795,3779.941527297795
29382.28,18616.343742702007,21038.20925622523,21038.20925622523
48670.2,35792.499340132475,39522.553408310414,39522.553408310414
52186.76,44176.84967268586,47784.10265403271,47784.10265403271
52410.85,48912.830657484534,51768.542531121966,51768.542531121966
50476.99,50847.98591122627,53422.254828882214,53422.254828882214
50553.52,49876.65324169397,52397.571995165345,52397.571995165345
49229.48,47707.4774001348,50376.90365273714,50376.90365273714
47116.98,43207.0414038229,44992.4349047184,44992.4349047184
45206.52,36179.87077604294,39144.28206550956,39144.28206550956
32887.59,18367.052133495807,20977.06728203714,20977.06728203714
5027.94,2735.779650977403,3471.469886157364,3471.469886157364
2317.58,3358.6203377464412,3516.589733943343,3516.589733943343
22478.17,18982.59161642611,20355.059709178207,20355.059709178207
45043.69,35488.858023011686,38451.65228999615,38451.65228999615
50106.86,43422.26362287998,46650.80144857287,46650.80144857287
49995.23,48229.99563867688,50758.517099283934,50758.517099283934
49177.86,50055.52139921903,52282.003128218654,52282.003128218654
49897.92,49014.85358430624,51301.49318073272,51301.49318073272
48699.25,46727.88209305048,49100.62138297796,49100.62138297796
47079.41,42680.63304914236,44600.68322890997,44600.68322890997
44125.44,35641.79207294703,38364.37552762389,38364.37552762389
32526.389999999996,18508.694040751456,20609.679002242683,20609.679002242683
5679.44,2880.497374267131,3358.2266950419544,3358.2266950419544
3092.17,2432.629904831946,2802.338071594387,2802.338071594387
26241.23,17375.581938159467,18984.71612925768,18984.71612925768
46596.33,34120.30127223015,37009.615567710396,37009.615567710396
39126.64,42660.750233323575,45641.86818227768,45641.86818227768
46471.48,47807.694201606515,50206.51810956955,50206.51810956955
46047.8,49844.28191811323,51987.02580983877,51987.02580983877
50439.41,48886.91198686361,51038.725097761155,51038.725097761155
46034.99,46652.7580843687,48886.649558393954,48886.649558393954
39551.22,42471.91751243591,42669.58789796352,42669.58789796352
42371.76,35665.7116561079,36689.90050682306,36689.90050682306
14883.3,18581.660733042954,19089.183886013627,19089.183886013627
2049.18,2788.5475519949196,2473.646895753145,2473.646895753145
2094.52,2356.1001671785116,2829.899332177043,2829.899332177043
21012.17,17679.840734032394,19603.032336951495,19603.032336951495
35981.72,34939.22474876642,37634.859115154744,37634.859115154744
53022.46,43549.23655053019,45904.057378919126,45904.057378919126
51840.56,48700.22114539742,50379.22305729985,50379.22305729985
51232.71,50618.35328179121,51875.455117812155,51875.455117812155
51152.96,49692.57510719776,50873.06326704741,50873.06326704741
51693.69,47395.78570378303,48526.01495245099,48526.01495245099
51236.24,43779.312992818355,46898.93142587662,46898.93142587662
48146.43,36933.148542742725,40083.764409158226,40083.764409158226
35209.07,18946.384206097722,21271.10294532001,21271.10294532001
5501.44,2741.5342635041475,3477.210991336405,3477.210991336405
2717.9,3332.5825130225717,3533.5163702362775,3533.5163702362775
29797.98,19508.378633112312,20215.220068030358,20215.220068030358
48731.94,36776.01563729286,38346.71949455499,38346.71949455499
51872.62,44897.01900054455,46756.413470641375,46756.413470641375
52602.0,49796.77078737855,51536.03090700507,51536.03090700507
49766.63,51591.52295061111,53456.13125692129,53456.13125692129
47884.41,50556.55137718678,52453.716250703335,52453.716250703335
50642.45,48271.26251553059,50363.72048137903,50363.72048137903
50430.33,44511.465267710686,46147.32085180759,46147.32085180759
46551.21,37873.19047651052,40579.24865608334,40579.24865608334
32052.52,19898.013514573573,22344.840606651902,22344.840606651902
3910.58,3139.511379387826,4018.431841191724,4018.431841191724
2618.79,2952.7862871471048,3333.91153955549,3333.91153955549
30077.98,18941.587168042064,20244.95552918792,20244.95552918792
49694.2,36436.93875828385,38954.16421696901,38954.16421696901
52631.57,44781.90552417755,47478.63591535091,47478.63591535091
53067.85,49402.98143168807,51434.76439165473,51434.76439165473
52103.42,51231.64861538172,52975.35458202362,52975.35458202362
52569.99,50221.306725683215,52027.65591172934,52027.65591172934
51523.06,48018.58635091424,49935.03199846625,49935.03199846625
50836.13,44628.40802488088,48058.734047529695,48058.734047529695
47253.06,38011.617635012866,42583.70046278358,42583.70046278358
33752.52,19531.289024437665,22894.031997665166,22894.031997665166
4616.24,2668.324921359271,3335.88312991485,3335.88312991485
2658.95,3199.814450802505,3607.195575119108,3607.195575119108
30447.9,19816.155128251314,22064.155991762877,22064.155991762877
50475.65,37318.2970551455,41404.84090314269,41404.84090314269
53245.32,45334.81529505133,49488.54854976535,49488.54854976535
52839.25,49848.6698764956,53101.62512759328,53101.62512759328
51572.32,51577.32093931198,54553.537650671,54553.537650671
51576.13,50468.41400380373,53414.127264807226,53414.127264807226
51007.04,48213.98750202775,51352.65901383162,51352.65901383162
50034.41,45193.55545277357,47829.81151865959,47829.81151865959
46551.25,39271.58688798904,43248.13461477756,43248.13461477756
35598.24,20582.83797273576,23827.551812113525,23827.551812113525
6524.06,2776.8940877641735,3703.698338377774,3703.698338377774
2740.03,2905.453646364212,3368.754225360602,3368.754225360602
30319.79,20064.968191424607,22034.98397996664,22034.98397996664
49400.12,38166.3192178762,41816.934644591805,41816.934644591805
52994.04,46233.9338245213,49970.55246368289,49970.55246368289
53331.79,50095.85433946014,52909.705012944934,52909.705012944934
52776.15,51665.736178133484,54133.06549440384,54133.06549440384
52570.39,50499.78192441225,52979.69237025738,52979.69237025738
51667.43,48305.984117611646,50949.306455967424,50949.306455967424
50122.1,45542.863182857036,48771.64414080858,48771.64414080858
47191.66,39252.25208456278,43596.46209734202,43596.46209734202
36030.34,20934.260567545294,24196.54939590573,24196.54939590573
6631.64,3596.566016084775,4394.083964551389,4394.083964551389
2630.12,3369.2067215086518,3942.5690288311243,3942.5690288311243
29138.84,19636.37425994575,21912.10956753373,21912.10956753373
49149.0,37261.96369673967,41266.68775083661,41266.68775083661
51954.16,45487.58339757204,49545.20994375825,49545.20994375825
52044.45,49736.09192225456,52964.79569536209,52964.79569536209
51119.38,51515.09451806545,54444.49090304375,54444.49090304375
51527.32,50461.57542662382,53390.65535374165,53390.65535374165
49715.03,48337.00856566429,51433.251568711996,51433.251568711996
47698.55,44574.5561592102,46224.829872169496,46224.829872169496
45852.28,38260.49244606137,41306.57301898241,41306.57301898241
35111.36,20165.638453854917,23065.822304993868,23065.822304993868
6639.94,3247.514201999754,4318.681608025879,4318.681608025879
2752.8,3007.7708404037357,3284.2556349676847,3284.2556349676847
30702.44,19019.17530286908,20345.762794716356,20345.762794716356
49451.13,36268.9961154294,39167.341037659644,39167.341037659644
52019.87,44398.732943781615,47560.961269979474,47560.961269979474
52390.82,48591.65294380307,50965.24898549914,50965.24898549914
52507.4,50347.00996264935,52373.42857595682,52373.42857595682
53172.6,49274.93563470602,51378.732054140564,51378.732054140564
52842.81,47103.33232980251,49324.81248090982,49324.81248090982
50064.05,44652.54372560501,50047.633108160495,50047.633108160495
47658.65,38520.38925283551,45333.93924707174,45333.93924707174
34821.48,20065.917565006017,24570.444358050823,24570.444358050823
6066.04,2886.828943502903,3517.401622021347,3517.401622021347
3009.84,3013.488307724297,3950.259533726871,3950.259533726871
29522.42,19563.064095098376,23454.702704604864,23454.702704604864
51616.34,36944.17053846836,43124.26837709903,43124.26837709903
54121.7,44862.78366298079,50747.977508833406,50747.977508833406
53914.83,48799.3612182951,53451.527180975674,53451.527180975674
53237.14,50461.668048436644,54842.432803342344,54842.432803342344
53318.51,49293.18213183164,53510.824437391755,53510.824437391755
50244.39,47095.35527617335,51615.542874069215,51615.542874069215
49169.2,44999.42013310194,48943.071679370405,48943.071679370405
45678.26,39028.59356205464,44658.95006765842,44658.95006765842
34040.29,21135.48338551879,25353.16042425871,25353.16042425871
6023.48,4067.5486578845976,4930.319397091121,4930.319397091121
2825.84,3524.281686054915,4083.4892577952146,4083.4892577952146
31053.98,19368.154997365473,22416.155543281435,22416.155543281435
49713.59,36718.651861219405,42300.13492359161,42300.13492359161
52925.9,44841.27996543765,50488.246649473906,50488.246649473906
52991.55,48924.0340375936,53423.12701761961,53423.12701761961
52413.13,50680.81125756979,54730.43759467363,54730.43759467363
52315.91,49686.16876514435,53702.976106572154,53702.976106572154
51494.96,47560.1431106329,51770.13639815092,51770.13639815092
50224.0,44601.53226219416,48608.652905697825,48608.652905697825
47623.13,38010.60651355624,43222.080870679616,43222.080870679616
35511.13,20654.45393025696,24570.413484113215,24570.413484113215
6641.22,4376.419730592817,5312.183211975694,5312.183211975694
2653.42,3612.0799285295607,4156.018890907467,4156.018890907467
29797.07,18581.089565197228,21133.62901964128,21133.62901964128
49083.04,35540.27084761143,40317.33346563816,40317.33346563816
52006.07,43898.43622183204,48886.4025668931,48886.4025668931
51511.37,48728.78725616813,52858.3346400094,52858.3346400094
50260.91,50750.555482623575,54552.83526859045,54552.83526859045
50183.03,49896.21188116789,53708.09346173048,53708.09346173048
48468.21,47765.77511282086,51778.07871860027,51778.07871860027
47036.65,45015.1040934062,46299.03538120747,46299.03538120747
43946.8,38971.63114717007,41834.28965676903,41834.28965676903
33245.23,21044.549991161228,24006.591705916522,24006.591705916522
5485.92,4063.533116374612,5221.393574390113,5221.393574390113
1710.14,3787.0560402950646,3992.3942576704917,3992.3942576704917
16644.9,19796.299327127934,21043.849538701772,21043.849538701772
45127.88,37292.50573951721,40346.02307215929,40346.02307215929
51325.99,45386.42494100332,48842.997669860124,48842.997669860124
51279.3,49545.13275891423,52216.57739518762,52216.57739518762
50793.46,51229.78074215651,53452.889493472576,53452.889493472576
51446.14,50246.08306061268,52617.99647270918,52617.99647270918
44923.1,48096.47357701182,50538.0733255291,50538.0733255291
47332.41,43146.48989369154,42044.460127785205,42044.460127785205
41276.33,36753.30399694085,37025.12200287342,37025.12200287342
25856.83,19419.471340910197,20717.677965612413,20717.677965612413
2206.86,3605.736781567186,4332.294602484107,4332.294602484107
2282.01,3391.722022913694,2870.7050295877457,2870.7050295877457
26773.65,18620.52716124773,18225.680373194216,18225.680373194216
46966.29,35213.64774318456,36013.83845807791,36013.83845807791
51581.6,43138.188663717505,44481.19337188721,44481.19337188721
50844.17,47535.389931156635,48441.97609428525,48441.97609428525
50932.51,49291.90086342096,49877.286157414914,49877.286157414914
50488.98,48377.13696606874,49120.434732437134,49120.434732437134
47631.05,46122.04667463422,46834.605576872826,46834.605576872826
46475.98,41693.52379749298,43669.47895978212,43669.47895978212
36335.93,34739.6864900136,37422.249603067634,37422.249603067634
23721.27,17853.64556578994,20042.738956347705,20042.738956347705
2957.56,3396.4872222211957,3942.7296697877346,3942.7296697877346
1599.23,3842.3044692371786,3874.997557136416,3874.997557136416
28711.49,18441.03766572833,19495.45981984496,19495.45981984496
48258.1,34141.403608584405,36612.83915855646,36612.83915855646
50628.19,41885.43619365692,44657.75370257616,44657.75370257616
50079.78,46923.83511579871,49314.07606910705,49314.07606910705
50302.49,48806.02998881817,51044.53711651564,51044.53711651564
51306.85,47928.052388124466,50210.57803236484,50210.57803236484
49556.09,45585.85900021672,47933.798799761535,47933.798799761535
47561.5,41541.05285662174,45086.762502591606,45086.762502591606
44073.85,34891.87184696198,39026.27029824972,39026.27029824972
17019.39,18086.107019758223,21071.85412973225,21071.85412973225
3405.09,3389.195184082687,4087.4372625666856,4087.4372625666856
2200.77,3610.5198298698665,4023.161583711505,4023.161583711505
18638.2,18294.62573511243,20172.698937461377,20172.698937461377
44773.68,34169.4834548378,37670.9121557951,37670.9121557951
53059.63,42004.18507617712,45710.55111572623,45710.55111572623
48830.71,46823.282560255524,50031.632689995764,50031.632689995764
45282.1,48639.357036647794,51703.71112138987,51703.71112138987
50741.51,47725.71231953382,50795.70089788914,50795.70089788914
48444.68,45399.12956632853,48616.76889204621,48616.76889204621
46234.45,40332.60062778473,43159.379762642384,43159.379762642384
44435.72,33410.86063768983,36826.86501253128,36826.86501253128
32615.88,16973.96989852786,19565.103704601526,19565.103704601526
5971.21,2979.91675981909,3595.092509171963,3595.092509171963
2085.87,3404.810642837882,3602.934006918818,3602.934006918818
29185.24,17960.419219760894,19342.467881276607,19342.467881276607
50230.06,33825.85267003179,36682.68758314967,36682.68758314967
54420.77,41675.31589278936,44820.694767538305,44820.694767538305
55222.94,46936.85233974218,49601.709249578715,49601.709249578715
54080.77,48747.16110828638,51271.9236669898,51271.9236669898
54190.12,47913.356393823626,50447.033802011014,50447.033802011014
53346.2,45454.20481177688,48137.27734480143,48137.27734480143
41723.91,41165.35948761106,49205.70854810715,49205.70854810715
37874.04,34544.70213705778,43568.224022158385,43568.224022158385
28480.31,17729.54970320046,24075.10676232934,24075.10676232934
6972.63,3189.064531652033,4557.003803681433,4557.003803681433
2873.97,3912.069437717795,4543.814843460023,4543.814843460023
31306.83,19121.65554989159,22644.232898109556,22644.232898109556
50666.37,35443.071973540784,42305.993253252505,42305.993253252505
53903.97,43180.52069141865,50510.81163862228,50510.81163862228
54221.42,48125.255805345776,54476.64610906124,54476.64610906124
49424.24,49769.3663085103,55979.66657660484,55979.66657660484
52436.53,48896.8379578042,55074.21117144108,55074.21117144108
44123.56,46451.463870414496,53055.22159937024,53055.22159937024
50883.8,40882.51948595286,41277.00350523949,41277.00350523949
49493.73,34181.52814974666,36580.583612241746,36580.583612241746
38115.23,17563.44020039141,20333.326386724115,20333.326386724115
7224.24,3085.324724456221,3875.69415035367,3875.69415035367
2685.6,3373.568147600889,2930.564770554602,2930.564770554602
31120.61,18203.184850405454,19164.062832815645,19164.062832815645
51634.25,34374.8182953763,37757.64476501703,37757.64476501703
55212.6,42256.87281852007,46217.09981004119,46217.09981004119
54715.1,47166.34217721581,50172.649400014874,50172.649400014874
53266.7,48873.79828186512,51295.20261594534,51295.20261594534
53460.21,48019.08419315815,50568.183133180144,50568.183133180144
52971.7,45594.8394568181,48124.24082464695,48124.24082464695
50322.15,40806.26086006403,48136.173601531984,48136.173601531984
43587.97,34022.36528289914,42538.906238558295,42538.906238558295
37354.13,17295.386885225773,23345.158114733695,23345.158114733695
6903.63,3067.194969407171,4412.097942334413,4412.097942334413
2924.65,3814.8199110932646,4621.820258850008,4621.820258850008
31204.86,18707.253981606365,22469.181531121136,22469.181531121136
51033.01,34591.684551610946,41567.30728131413,41567.30728131413
53624.46,42253.854891119,49572.08956568718,49572.08956568718
54164.63,47208.68578264356,53421.301596058605,53421.301596058605
52853.86,48905.62931153774,54842.14721941948,54842.14721941948
52892.79,48015.10917369127,53922.32771478414,53922.32771478414
49089.06,45578.20226369023,51842.92170605898,51842.92170605898
48984.71,40437.27099475622,45112.45733716488,45112.45733716488
41026.51,33739.41722245931,40024.65625560999,40024.65625560999
35288.8,16883.322088093162,21780.76025922775,21780.76025922775
4545.82,2718.579008488208,3863.9519235523044,3863.9519235523044
2746.47,3796.1725351840255,4168.139805849791,4168.139805849791
30911.9,18959.71595828056,21817.392186198234,21817.392186198234
51281.66,34800.25343711376,40660.288883059024,40660.288883059024
54958.29,42288.64210031748,48570.450267151595,48570.450267151595
54991.09,47067.49154748321,52206.0648194325,52206.0648194325
53235.61,48647.26848315954,53335.10542150259,53335.10542150259
53826.01,47700.35709827423,52422.00099829674,52422.00099829674
52571.61,45214.9742469883,50137.329615392686,50137.329615392686
50697.67,40082.2708824265,47443.748365855216,47443.748365855216
38985.21,33319.81725492954,41928.420433290004,41928.420433290004
36750.03,16383.256920675634,22431.756529878377,22431.756529878377
4651.9,2482.86951980263,3707.9488112567365,3707.9488112567365
2408.16,3957.298791501224,4710.821620080769,4710.821620080769
29660.92,19238.14677572429,23083.995476517677,23083.995476517677
49936.41,34891.87184696198,41990.191463956835,41990.191463956835
53787.04,42176.052568349834,49578.9628760469,49578.9628760469
54644.12,46939.90114108085,53172.77411680818,53172.77411680818
49805.33,48455.92725484133,54420.40923171044,54420.40923171044
54638.2,47479.755095589164,53394.84649077177,53394.84649077177
52094.83,44943.885637831685,51221.77281458974,51221.77281458974
48255.89,39548.834847698214,46254.245016224384,46254.245016224384
41996.35,32917.68807684302,40927.49123531937,40927.49123531937
31762.05,16692.567464589476,22409.74727160692,22409.74727160692
2689.23,3018.6293007411064,4280.090150827915,4280.090150827915
2708.69,3422.0778572550416,4230.753116126954,4230.753116126954
29705.92,17657.07699391067,21398.398119693993,21398.398119693993
50912.71,32942.63807767153,39660.50588002205,39660.50588002205
54385.83,40536.84330278039,47472.507438735964,47472.507438735964
54374.22,45340.70063940763,51052.57977726221,51052.57977726221
53556.5,47026.741809084415,52439.36758820057,52439.36758820057
53220.29,46166.77915098429,51492.255522720814,51492.255522720814
53216.93,43706.06071660399,49377.93109056234,49377.93109056234
49880.14,38531.07163524747,46973.129216430185,46973.129216430185
47594.48,31828.652379426956,41178.90928697825,41178.90928697825
23531.66,15944.723510908485,22162.686304392813,22162.686304392813
2131.42,2860.4968515612186,4040.162269214168,4040.162269214168
3723.8,3369.111687669456,4513.139174421281,4513.139174421281
32841.96,17226.66150011301,21845.865675156118,21845.865675156118
49936.44,32066.95093722403,39889.14282496929,39889.14282496929
53641.44,39605.21837625265,47550.166969543694,47550.166969543694
55977.48,44531.72243002296,51346.90488371014,51346.90488371014
55748.39,46256.19007429361,52850.500378341676,52850.500378341676
55029.15,45398.88257482767,51860.203392634394,51860.203392634394
54694.19,42916.32082959056,49751.74886786342,49751.74886786342
47545.18,37541.33423965931,48745.04624356031,48745.04624356031
39431.36,30653.397352001666,42350.09667312384,42350.09667312384
37476.81,15020.973368091583,22459.54114410341,22459.54114410341
7040.72,2564.0009213753046,3897.0362421296536,3897.0362421296536
3431.34,3495.7401779532433,5109.2666690813,5109.2666690813
26650.26,17278.55672998786,23101.28102233529,23101.28102233529
54427.64,31863.730961411595,41560.3259121728,41560.3259121728
57773.0,39266.57759161234,49140.42946627975,49140.42946627975
56533.76,44421.16285945296,53305.20787217259,53305.20787217259
54698.26,46143.214618105885,54886.25835777521,54886.25835777521
54510.61,45283.72278755427,53898.80949281216,53898.80949281216
53985.74,42742.350050418376,51808.93721923828,51808.93721923828
51647.83,37595.96181301236,48155.06073286295,48155.06073286295
49342.96,30991.030874427557,43209.51131883144,43209.51131883144
40227.03,15191.783427901268,23689.50864821017,23689.50864821017
8745.09,2447.456148557067,4232.369656203836,4232.369656203836
3361.86,3308.7087583628295,4579.330967029184,4579.330967029184
29679.84,17297.573145932554,22989.393872448207,22989.393872448207
49283.88,31981.132968403697,42067.14475344181,42067.14475344181
52862.18,39325.11457731485,49700.93036656261,49700.93036656261
52122.83,44075.92662989139,52811.43712878466,52811.43712878466
51666.71,45635.97897867918,54035.882057302,54035.882057302
52382.24,44719.40123749256,52985.51210749626,52985.51210749626
52090.74,42167.693449742794,50936.053818249704,50936.053818249704
53184.77,39930.83035922289,49801.9923420763,49801.9923420763
50802.68,33654.44828692317,45388.09213363409,45388.09213363409
41500.92,16258.798289319277,23604.03608156681,23604.03608156681
9075.9,2044.1899412371217,2852.3827948339285,2852.3827948339285
4244.29,4085.0749239344896,5960.821003236323,5960.821003236323
37608.52,20170.888952869176,27303.876142554283,27303.876142554283
56857.88,35972.614032888414,47131.79810027599,47131.79810027599
59090.13,42868.85600976228,53571.41839918733,53571.41839918733
58691.85,46985.22022224545,55790.32057650447,55790.32057650447
58274.26,48195.73714565992,56469.63596642494,56469.63596642494
58467.14,47020.35862248421,55079.127846004965,55079.127846004965
57349.07,44433.81731462955,52918.24165669322,52918.24165669322
