Fecha,Año,Mes,Dia,Recurso,6,7,8,9,10,11,12,13,14,15,16,17,Temperatura_Tt,Viento_Wt,Irradiancia_It,Promedio_Generacion
2019-09-17,2019,9,17,EL PASO,909.9,6662.2,28424.72,36092.86,51481.83,56109.24,47476.46,53110.49,48222.33,39928.02,6725.16,153.83,30.05,4.116666666666666,439.25,31274.753333333338
2019-09-18,2019,9,18,EL PASO,5014.02,18453.47,25735.29,35482.02,40017.68,50265.75,44802.08,46726.27,43568.9,15982.02,8513.38,1388.21,26.90833333333333,7.866666666666667,267.8333333333333,27995.757500000007
2019-09-19,2019,9,19,EL PASO,1000.07,5974.57,10280.97,20952.85,20038.37,33027.45,16251.9,32318.04,42706.68,33760.41,5332.99,1519.8,25.633333333333336,5.3500000000000005,218.41666666666663,18597.00833333333
2019-09-20,2019,9,20,EL PASO,1941.05,8403.17,31176.96,48836.97,52320.72,42933.5,44642.2,45796.75,46896.71,13477.96,12888.18,3399.54,28.34166666666667,2.3916666666666666,375.0833333333333,29392.80916666667
2019-09-21,2019,9,21,EL PASO,27.44,73.3,0.0,0.0,0.0,12945.79,23524.9,28331.5,19953.86,11190.76,7778.21,1939.37,25.70833333333333,3.025,173.5,8813.760833333334
2019-09-22,2019,9,22,EL PASO,3890.04,17110.82,43751.75,49244.58,45361.99,41834.51,46121.42,45423.08,47598.96,39546.14,17786.07,2387.05,28.266666666666666,4.416666666666667,442.4166666666667,33338.03416666667
2019-09-23,2019,9,23,EL PASO,2595.74,12258.85,37267.76,44927.6,44983.42,31664.04,39396.36,46509.69,5950.5,1535.49,726.58,87.69,28.116666666666664,6.991666666666667,385.25,22325.31
2019-09-24,2019,9,24,EL PASO,5116.48,13659.97,29130.17,53906.52,54867.38,46426.63,48225.47,41635.63,45954.89,39623.3,21287.74,3003.13,27.7,2.783333333333333,337.6666666666667,33569.77583333333
2019-09-25,2019,9,25,EL PASO,7722.76,25411.46,38052.99,49394.26,42889.42,40683.72,48438.12,53522.31,48992.98,37318.92,11182.87,1256.53,29.225,3.016666666666667,451.5833333333333,33738.86166666667
2019-09-26,2019,9,26,EL PASO,3630.32,18912.06,28668.21,18085.2,32534.57,55569.55,53748.12,52659.39,50201.66,40516.18,15222.08,1820.66,26.991666666666664,4.45,289.5833333333333,30963.999999999996
2019-09-27,2019,9,27,EL PASO,2600.23,31579.82,27213.14,42659.38,35486.41,45351.17,55621.7,54902.05,49813.84,42606.65,21473.1,2754.23,30.291666666666668,2.833333333333333,486.4166666666667,34338.47666666666
2019-09-28,2019,9,28,EL PASO,3527.85,12124.9,16874.82,32341.32,46366.41,45443.38,37797.74,39287.37,43410.02,31770.11,17441.02,1383.2,30.95,5.516666666666667,531.4166666666666,27314.01166666667
2019-09-29,2019,9,29,EL PASO,6108.65,20896.12,35208.31,49199.56,46775.62,50717.89,56399.94,55086.46,51192.26,44646.13,22969.02,1325.47,29.63333333333333,3.8333333333333335,517.4166666666666,36710.4525
2019-09-30,2019,9,30,EL PASO,2701.84,8859.47,22676.34,33713.43,34309.88,45153.97,47297.51,54478.72,50056.58,41694.28,19447.94,1378.55,29.1,6.191666666666666,439.9166666666667,30147.375833333335
2019-10-01,2019,10,1,EL PASO,3095.12,27855.08,31028.94,51852.17,47737.41,46588.39,42911.08,38756.65,35598.4,40187.89,22955.36,2745.16,29.025,3.308333333333333,467.1666666666667,32609.30416666667
2019-10-02,2019,10,2,EL PASO,4786.32,23021.93,27154.61,34028.79,28798.32,38462.78,28003.32,28916.64,20132.64,29824.98,17457.88,615.95,27.866666666666664,4.341666666666667,406.25,23433.680000000004
2019-10-03,2019,10,3,EL PASO,3849.1,24640.98,30794.26,36643.02,37381.9,43228.89,44729.64,50523.46,46522.69,40123.13,9193.73,569.98,27.916666666666668,5.175,413.25,30683.39833333333
2019-10-04,2019,10,4,EL PASO,8967.32,21395.44,36808.55,36141.8,33074.71,38368.36,37431.9,45087.85,18233.35,34173.67,11595.95,1431.03,29.08333333333333,3.4166666666666665,485.5,26892.494166666667
2019-10-05,2019,10,5,EL PASO,1526.55,8925.68,38906.87,50322.16,55891.46,55036.4,54995.86,47856.96,41145.17,27932.12,13831.56,1712.8,28.23333333333333,3.9416666666666655,378.4166666666667,33173.6325
2019-10-06,2019,10,6,EL PASO,2360.16,5535.15,10548.0,18968.7,31728.25,27444.61,45290.47,49698.52,44576.44,37012.83,21927.97,927.22,29.09166666666667,3.233333333333333,447.9166666666667,24668.19333333333
2019-10-07,2019,10,7,EL PASO,3919.9,20237.26,21710.39,40264.06,50959.74,38477.91,42859.44,55153.5,47332.78,44299.66,24176.45,1565.32,29.383333333333336,4.7250000000000005,481.0833333333333,32579.700833333336
2019-10-08,2019,10,8,EL PASO,12743.31,34577.83,44265.38,51774.4,53029.98,46656.8,49407.13,42555.2,37947.7,29612.97,6375.86,483.25,28.566666666666663,4.541666666666667,444.4166666666667,34119.15083333334
2019-10-09,2019,10,9,EL PASO,4917.03,30253.43,38788.71,46896.37,39608.68,51727.57,55595.89,53582.64,41505.94,33754.56,15450.34,1622.11,28.53333333333333,3.325,381.75,34475.2725
2019-10-10,2019,10,10,EL PASO,2262.5,5408.43,18509.46,26632.24,27741.44,43045.58,44849.33,28179.36,17522.64,19584.04,4372.77,1404.53,27.075,4.041666666666667,252.08333333333331,19959.360000000004
2019-10-11,2019,10,11,EL PASO,8220.17,38807.35,40756.16,26490.91,18436.84,48031.09,37519.41,23027.72,12478.92,1761.68,0.0,0.0,28.141666666666666,2.208333333333333,329.3333333333333,21294.1875
2019-10-12,2019,10,12,EL PASO,2932.25,6749.79,17682.17,43755.57,56632.61,45047.89,52882.86,51758.59,36508.25,14354.18,6730.64,844.36,26.85,4.7,287.3333333333333,27989.929999999997
2019-10-13,2019,10,13,EL PASO,5874.66,11500.89,14275.05,32819.27,47362.85,57102.45,53976.45,50575.98,34040.12,26294.88,18186.53,1525.96,28.875,4.491666666666666,445.5,29461.257500000003
2019-10-14,2019,10,14,EL PASO,3401.43,10968.2,16768.41,30730.88,38294.96,39584.68,45233.58,34274.39,27622.44,22412.01,9375.6,1260.4,28.375,2.575,407.0833333333333,23327.248333333337
2019-10-15,2019,10,15,EL PASO,5020.95,17240.75,38160.46,47105.19,51681.59,53286.12,54561.27,41369.45,56070.05,48043.05,22094.52,1600.82,29.83333333333333,4.441666666666666,515.4166666666666,36352.85166666667
2019-10-16,2019,10,16,EL PASO,14385.27,40177.0,45299.93,46059.54,46181.69,44451.59,29214.58,40583.81,43319.18,36685.84,13712.82,405.58,27.95833333333333,4.783333333333333,358.5,33373.069166666675
2019-10-17,2019,10,17,EL PASO,4240.04,20428.29,47663.09,31886.99,39682.99,49679.71,55008.06,55003.28,50176.37,41119.88,10407.6,1309.5,28.633333333333336,3.333333333333333,404.25,33883.81666666666
2019-10-18,2019,10,18,EL PASO,3601.94,11587.51,19856.52,31061.09,54277.64,53104.33,59664.7,56735.33,47797.01,43174.77,20789.48,852.49,28.95833333333333,5.125,467.9166666666667,33541.90083333333
2019-10-19,2019,10,19,EL PASO,4690.84,5548.28,19573.72,19234.72,24903.83,32017.84,27589.52,21762.23,16075.01,9104.86,7355.06,764.48,26.675,3.483333333333333,231.16666666666663,15718.365833333337
2019-10-20,2019,10,20,EL PASO,85.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.71,13079.52,1252.89,28.366666666666664,2.966666666666667,457.5833333333333,1301.2916666666667
2019-10-21,2019,10,21,EL PASO,4104.89,13199.48,21436.39,34442.29,23647.04,33400.44,39486.21,25830.17,26860.37,5801.39,4018.61,257.78,26.85,4.275,298.9166666666667,19373.754999999997
2019-10-22,2019,10,22,EL PASO,8381.66,26468.18,16120.57,28456.4,32437.68,43549.53,43629.41,49628.24,23599.18,5346.58,661.61,0.0,26.566666666666663,3.6916666666666655,329.75,23189.92
2019-10-23,2019,10,23,EL PASO,4563.09,18005.69,26575.64,47203.53,54534.2,54864.98,59653.2,54800.04,54870.11,45374.28,19391.82,288.91,28.066666666666663,4.141666666666667,461.6666666666667,36677.12416666667
2019-10-24,2019,10,24,EL PASO,4186.47,9239.53,13084.81,17087.15,20868.91,27729.04,36519.99,41804.97,29204.13,37652.17,14022.52,1455.53,27.625,6.916666666666667,315.5833333333333,21071.26833333333
2019-10-25,2019,10,25,EL PASO,10455.89,32584.13,40182.96,40569.44,43403.65,43765.8,34529.89,48760.04,46049.21,40741.71,17466.71,971.57,28.83333333333333,2.058333333333333,453.8333333333333,33290.083333333336
2019-10-26,2019,10,26,EL PASO,9708.7,12468.08,26139.01,40387.5,50358.55,41302.32,45888.73,56123.09,17874.82,26801.22,2812.06,64.57,29.0,4.275,404.8333333333333,27494.05416666667
2019-10-27,2019,10,27,EL PASO,5013.34,20969.25,45808.95,49773.38,49632.27,53397.9,44639.55,54830.58,41772.56,11260.55,3763.85,165.63,29.33333333333333,4.741666666666666,467.0833333333333,31752.317499999994
2019-10-28,2019,10,28,EL PASO,11713.06,33445.03,34621.24,45867.61,49569.04,50961.66,47649.68,48979.02,45035.58,35534.6,14078.45,185.91,30.308333333333334,3.641666666666667,501.5833333333333,34803.40666666667
2019-10-29,2019,10,29,EL PASO,7149.24,23616.4,24191.13,40595.25,50942.96,35617.03,37762.8,34980.41,34983.64,32545.08,18047.29,245.69,29.975,3.6833333333333336,419.4166666666667,28389.743333333332
2019-10-30,2019,10,30,EL PASO,6587.94,26615.51,39694.33,47227.52,45537.58,45271.46,37216.16,34134.09,40290.75,39269.12,13564.62,179.78,29.008333333333336,3.95,372.8333333333333,31299.071666666667
2019-10-31,2019,10,31,EL PASO,3042.77,18838.31,43899.45,50109.39,40323.01,47016.47,49452.31,53097.12,49112.55,41565.33,17359.67,249.86,30.1,4.025,461.3333333333333,34505.52
2019-11-01,2019,11,1,EL PASO,7716.95,29524.78,43533.0,47971.3,54767.9,51881.95,53878.77,48693.2,29165.67,13819.58,9548.71,498.72,30.9,5.45,458.8333333333333,32583.377500000002
2019-11-02,2019,11,2,EL PASO,2389.99,8000.09,18573.14,33671.09,37468.33,36988.47,44052.03,43693.62,34812.8,21965.6,12320.82,225.7,29.491666666666664,3.908333333333333,451.4166666666667,24513.47333333333
2019-11-03,2019,11,3,EL PASO,11155.76,39108.69,48896.51,53151.31,54686.64,55420.28,57869.74,39407.3,31577.95,35874.75,10178.25,161.72,30.90833333333333,4.991666666666666,489.25,36457.40833333333
2019-11-04,2019,11,4,EL PASO,3501.59,21868.87,47591.01,49207.52,55528.34,53724.85,46307.92,47578.35,41453.2,7691.72,10394.0,467.98,30.258333333333336,5.491666666666667,377.25,32109.612499999992
2019-11-05,2019,11,5,EL PASO,2666.64,7906.63,12521.4,35409.98,35925.91,34047.62,36614.0,34072.5,40641.17,18936.09,5888.83,342.49,30.6,4.3,350.9166666666667,22081.104999999996
2019-11-06,2019,11,6,EL PASO,3569.32,26950.86,35165.55,45285.69,25886.52,43517.3,37808.99,53100.57,48098.35,40824.48,14316.39,536.15,32.94166666666667,4.766666666666667,505.8333333333333,31255.014166666664
2019-11-07,2019,11,7,EL PASO,5823.23,14719.23,16852.9,31978.16,47570.28,52434.73,50551.8,50831.39,42803.61,36568.01,14020.19,483.61,33.025,5.233333333333333,456.5,30386.428333333333
2019-11-08,2019,11,8,EL PASO,10359.91,30663.87,42622.46,47003.63,51814.06,53962.67,50082.58,37331.27,38690.61,27529.48,8284.46,297.35,34.266666666666666,6.824999999999999,507.5833333333333,33220.19583333333
2019-11-09,2019,11,9,EL PASO,4755.43,13681.91,22365.78,31237.36,43037.71,32851.67,25902.27,20610.27,25158.47,16673.94,5728.45,200.69,31.541666666666668,6.666666666666667,383.8333333333333,20183.6625
2019-11-10,2019,11,10,EL PASO,1077.66,4327.18,14514.76,45332.51,52728.81,37703.7,35419.11,25286.73,34983.52,14562.58,2833.22,104.1,31.08333333333333,3.9166666666666665,428.6666666666667,22406.156666666662
2019-11-11,2019,11,11,EL PASO,4896.05,26187.29,18537.76,24878.92,36631.16,48423.4,39073.7,44896.76,44928.98,20104.48,11461.35,119.2,29.98333333333333,3.1583333333333337,389.5833333333333,26678.254166666662
2019-11-12,2019,11,12,EL PASO,10681.63,39021.59,40593.72,41341.39,48376.85,52823.83,49220.88,38005.51,22136.07,20442.72,15688.63,693.6,29.675,5.491666666666667,395.6666666666667,31585.535000000003
2019-11-13,2019,11,13,EL PASO,2170.41,11173.44,14531.9,23744.3,25712.38,33258.41,33890.9,40766.66,33713.79,24423.58,9103.59,366.07,27.025,6.7250000000000005,261.5833333333333,21071.285833333335
2019-11-14,2019,11,14,EL PASO,5186.85,28830.54,29427.51,19800.12,28196.11,49422.32,56162.11,52694.67,45627.54,38710.75,12884.92,83.16,28.175,3.5083333333333333,403.75,30585.549999999992
2019-11-15,2019,11,15,EL PASO,2716.56,27936.12,25271.26,10614.19,50401.7,55693.54,53628.39,50168.65,38658.93,35282.9,15744.33,311.47,28.875,3.458333333333333,461.3333333333333,30535.670000000002
2019-11-16,2019,11,16,EL PASO,2056.93,10545.45,36590.34,50004.57,48682.29,53131.95,44254.22,45780.19,43872.64,11528.2,19016.07,607.32,28.725,2.958333333333333,441.1666666666667,30505.847500000007
2019-11-17,2019,11,17,EL PASO,5948.25,16331.42,45692.78,51526.19,55640.02,47641.27,44166.05,36377.78,31035.08,39409.22,13828.12,69.67,29.84166666666667,3.891666666666667,463.4166666666667,32305.487500000003
2019-11-18,2019,11,18,EL PASO,4606.76,32865.54,41295.58,50020.67,46853.12,42621.3,43675.3,35788.29,10240.59,22766.26,7937.08,0.0,28.991666666666664,5.041666666666667,424.0833333333333,28222.540833333336
2019-11-19,2019,11,19,EL PASO,10781.46,38224.41,47820.48,46844.79,46860.33,54539.03,49338.9,51435.54,46132.25,21669.71,6237.0,82.92,28.84166666666667,3.95,438.75,34997.235
2019-11-20,2019,11,20,EL PASO,8455.72,34299.38,45025.84,50828.3,48455.28,45539.46,48012.33,50105.75,38542.55,36324.01,15898.81,1033.65,30.058333333333334,3.1,466.5,35210.090000000004
2019-11-21,2019,11,21,EL PASO,9469.53,37612.8,47031.65,51247.19,53917.73,55506.82,52498.63,48461.25,47962.44,37881.37,13579.87,371.19,29.933333333333334,3.883333333333333,443.0833333333333,37961.70583333333
2019-11-22,2019,11,22,EL PASO,8717.68,39399.42,48111.59,49120.01,52438.17,48254.16,34726.48,40242.92,46409.72,40693.5,17506.86,775.36,29.25,5.983333333333333,417.6666666666667,35532.989166666666
2019-11-23,2019,11,23,EL PASO,10446.65,33643.5,40246.96,48682.87,44695.65,52158.06,51444.61,51059.15,48578.52,44093.19,9427.91,307.46,29.8,5.508333333333333,439.3333333333333,36232.04416666667
2019-11-24,2019,11,24,EL PASO,9861.07,39530.37,49029.12,50817.74,50206.47,51195.69,49579.73,50234.25,47857.93,42719.94,19129.67,791.16,31.05,4.058333333333334,491.25,38412.761666666665
2019-11-25,2019,11,25,EL PASO,9875.48,38238.56,47919.73,50156.28,50714.14,47295.09,50956.03,49940.09,46573.33,38298.99,17438.95,667.48,32.425000000000004,6.616666666666667,480.1666666666667,37339.512500000004
2019-11-26,2019,11,26,EL PASO,9758.11,38968.61,49693.04,53377.7,52445.71,52225.6,51382.47,51025.74,45075.22,29567.84,13044.06,1046.83,33.766666666666666,6.9750000000000005,491.75,37300.910833333335
2019-11-27,2019,11,27,EL PASO,9524.5,39235.83,49135.08,52764.75,55549.4,55571.61,54789.64,53127.23,47473.55,40049.63,18003.64,648.08,35.025,9.591666666666669,468.0833333333333,39656.07833333333
2019-11-28,2019,11,28,EL PASO,6812.41,30726.65,39874.44,44306.2,45470.96,49787.76,44894.37,47374.04,42446.45,41840.07,11926.98,1116.75,33.925000000000004,6.008333333333333,432.8333333333333,33881.42333333333
2019-11-29,2019,11,29,EL PASO,5453.53,15042.81,23023.08,32479.82,37823.43,41873.5,42459.11,38555.28,30380.43,17189.2,5656.09,167.53,31.375,6.441666666666666,382.5,24175.317500000005
2019-11-30,2019,11,30,EL PASO,9046.38,35634.92,47780.88,53726.67,55972.83,57564.92,55399.45,54731.12,51852.56,45078.27,20468.05,736.81,31.975,5.716666666666666,466.8333333333333,40666.07166666666
2019-12-01,2019,12,1,EL PASO,9660.92,41669.2,52683.53,55401.72,56060.53,56294.17,55589.85,53952.19,50952.8,45442.01,20469.68,913.29,32.7,6.1000000000000005,492.6666666666667,41590.824166666665
2019-12-02,2019,12,2,EL PASO,259.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.233333333333334,6.158333333333334,475.9166666666667,21.615
2019-12-03,2019,12,3,EL PASO,5421.21,33691.22,47032.51,50712.22,52008.48,50010.19,48650.02,48646.78,43664.47,17967.78,7765.32,32.22,32.68333333333333,6.258333333333333,454.0833333333333,33800.20166666667
2019-12-04,2019,12,4,EL PASO,1463.17,9275.13,14216.48,40740.08,42671.05,21528.05,42828.14,24308.39,46902.37,38274.64,13808.93,638.09,30.425,4.1000000000000005,387.6666666666667,24721.210000000003
2019-12-05,2019,12,5,EL PASO,6420.52,30548.26,40900.46,42743.42,46930.63,52027.26,48527.58,36736.32,23010.21,24122.55,7533.22,583.67,32.44166666666667,4.991666666666666,445.6666666666667,30007.00833333333
2019-12-06,2019,12,6,EL PASO,6983.28,35235.0,46278.39,50767.59,15314.2,3273.27,49891.83,48256.83,47380.12,40260.55,14290.86,160.7,33.69166666666667,4.633333333333334,469.8333333333333,29841.051666666666
2019-12-07,2019,12,7,EL PASO,3494.47,14151.27,35687.06,38747.54,45291.01,45339.19,45999.29,41291.49,45482.48,43268.92,17426.66,644.39,30.58333333333333,8.125,425.5833333333333,31401.98083333333
2019-12-08,2019,12,8,EL PASO,7483.49,35440.8,43824.53,51046.66,53439.49,52551.42,49903.61,50886.15,50055.55,45215.64,20915.1,961.19,29.700000000000003,5.45,451.0,38476.96916666667
2019-12-09,2019,12,9,EL PASO,7473.99,36777.0,50321.2,53134.15,54138.72,51286.65,54645.49,53183.24,48767.1,43505.23,19279.06,1125.51,31.891666666666666,9.008333333333333,492.0833333333333,39469.77833333333
2019-12-10,2019,12,10,EL PASO,6216.17,33367.76,46900.06,55178.36,56338.98,48692.51,41851.95,47829.83,50071.55,41443.21,15611.67,1062.87,33.00833333333333,11.925,490.75,37047.07666666667
2019-12-11,2019,12,11,EL PASO,4099.1,28432.01,49227.45,44571.6,46819.23,45489.72,1495.54,855.09,754.89,35143.16,15949.18,735.01,33.21666666666667,10.316666666666666,472.9166666666667,22797.665000000005
2019-12-12,2019,12,12,EL PASO,3279.94,24706.73,52206.67,56733.39,50183.42,50363.89,45458.34,59194.73,52695.89,30810.39,20336.75,1409.43,32.68333333333333,10.475,449.75,37281.630833333336
2019-12-13,2019,12,13,EL PASO,6885.56,36274.08,51818.18,56282.13,56191.44,55511.37,50629.98,49671.18,49535.78,35604.71,16441.46,2054.49,32.825,4.808333333333334,484.4166666666667,38908.363333333335
2019-12-14,2019,12,14,EL PASO,5458.27,26175.43,47732.61,49692.75,55449.96,46649.82,43331.26,39736.19,22234.78,7888.8,14298.93,471.89,31.59166666666667,6.508333333333333,422.6666666666667,29926.724166666663
2019-12-15,2019,12,15,EL PASO,2789.3,24565.22,48757.4,45869.85,46054.75,56356.02,53719.86,52660.63,47590.55,37022.98,6144.39,1444.72,30.366666666666664,4.541666666666667,397.4166666666667,35247.972499999996
2019-12-16,2019,12,16,EL PASO,1923.14,28590.01,48469.25,45559.24,50120.03,52718.49,49806.39,49767.34,47510.34,43487.13,19682.35,1297.44,33.166666666666664,7.025,471.75,36577.59583333333
2019-12-17,2019,12,17,EL PASO,5221.25,33711.84,47392.03,51488.21,53131.42,51923.41,54018.82,54050.24,37986.81,42229.08,15649.39,1446.55,33.791666666666664,6.133333333333333,473.8333333333333,37354.0875
2019-12-18,2019,12,18,EL PASO,1852.7,8590.17,18258.56,29781.29,33167.33,44573.51,45417.81,37032.97,25494.72,16865.29,6158.8,658.84,31.066666666666663,7.574999999999999,382.8333333333333,22320.999166666672
2019-12-19,2019,12,19,EL PASO,3510.67,13403.47,44378.94,33471.39,34817.74,45611.64,46576.06,52766.85,49163.48,40311.98,9255.11,744.42,33.041666666666664,3.3166666666666664,448.1666666666667,31167.645833333325
2019-12-20,2019,12,20,EL PASO,3528.82,29460.35,45787.97,48762.94,54614.67,54281.86,50002.43,53433.05,42458.43,37024.11,9552.33,1220.26,33.1,5.258333333333333,443.5,35843.935
2019-12-21,2019,12,21,EL PASO,3102.91,31747.25,49563.35,50079.69,46480.68,40344.82,34435.48,39818.03,20545.85,13978.7,6013.3,745.9,34.34166666666666,8.0,449.0833333333333,28071.33
2019-12-22,2019,12,22,EL PASO,4930.4,26764.61,44704.85,46129.46,51427.12,46554.57,46996.99,46886.41,45353.46,45356.68,23909.37,1071.35,34.775,11.108333333333334,430.4166666666667,35840.43916666667
2019-12-23,2019,12,23,EL PASO,3920.9,30549.57,46619.68,50208.77,50155.69,50659.13,47501.47,33805.49,44391.79,24909.68,22824.14,1740.65,33.733333333333334,4.333333333333333,456.1666666666667,33940.579999999994
2019-12-24,2019,12,24,EL PASO,2896.02,28632.71,44422.49,49460.33,42421.44,41519.48,50566.58,51824.13,49016.28,36408.0,22184.16,270.48,33.11666666666667,8.483333333333333,428.3333333333333,34968.508333333324
2019-12-25,2019,12,25,EL PASO,1169.51,5604.05,10688.06,18579.85,23649.24,33468.81,20539.23,20425.21,20505.65,8091.36,3320.7,435.06,30.525,5.441666666666666,352.8333333333333,13873.060833333331
2019-12-26,2019,12,26,EL PASO,1076.31,4380.93,8625.65,28517.95,45072.57,38577.58,42358.67,44809.9,23418.82,36947.58,13712.58,1306.57,32.483333333333334,4.125,408.6666666666667,24067.092500000002
2019-12-27,2019,12,27,EL PASO,50.27,3387.61,15723.33,36393.6,37939.42,46113.42,46659.3,47362.59,24793.25,23031.22,12164.65,598.65,32.041666666666664,5.166666666666667,300.5833333333333,24518.109166666673
2019-12-28,2019,12,28,EL PASO,2112.55,17693.52,29296.46,30094.49,29548.67,32065.28,32594.91,31515.86,31464.33,18373.96,4120.81,978.58,33.00833333333333,5.591666666666666,413.0,21654.951666666664
2019-12-29,2019,12,29,EL PASO,2118.0,10890.74,27247.79,33066.38,33141.1,34328.35,34624.93,28983.52,32583.26,29721.85,16980.15,408.18,33.94166666666667,5.991666666666667,447.1666666666667,23674.520833333332
2019-12-30,2019,12,30,EL PASO,2494.07,20516.31,32225.43,35676.47,37734.17,39177.48,36426.72,31567.8,24628.29,20752.74,8307.24,1165.16,33.55833333333333,8.174999999999999,467.0,24222.656666666662
2019-12-31,2019,12,31,EL PASO,3317.8,21136.07,32120.45,34721.28,35547.54,33695.56,28072.86,23681.01,20685.88,12854.67,6969.54,1032.48,30.75,5.875,390.0,21152.928333333337
2020-01-01,2020,1,1,EL PASO,2261.75,20316.48,37234.34,39393.82,38752.9,42201.74,49459.59,49091.9,31808.42,34184.3,21763.99,1698.27,31.85833333333333,9.191666666666666,487.0,30680.624999999996
2020-01-02,2020,1,2,EL PASO,3135.59,27257.06,44444.02,49395.48,50771.8,51918.11,51040.76,49226.25,44853.2,42770.16,23111.03,2332.84,32.35,8.108333333333333,505.5833333333333,36688.02500000001
2020-01-03,2020,1,3,EL PASO,2765.44,27207.75,46863.6,51096.65,51829.38,51171.06,52015.48,50470.82,46831.12,42316.74,21719.6,2358.57,32.833333333333336,6.908333333333334,508.1666666666667,37220.517499999994
2020-01-04,2020,1,4,EL PASO,3079.03,29186.94,48533.83,52049.97,52525.5,53044.75,52954.64,52026.02,48232.55,41792.0,27243.19,2466.01,33.125,8.0,508.9166666666667,38594.535833333335
2020-01-05,2020,1,5,EL PASO,1625.79,11617.17,39251.31,50574.78,52924.01,53963.89,47888.4,52427.85,49810.66,43828.05,24765.34,3024.19,32.34166666666667,10.666666666666666,457.75,35975.12
2020-01-06,2020,1,6,EL PASO,2837.7,28898.25,47412.96,52346.73,53183.47,52999.86,40389.26,37196.77,34834.52,37133.81,7320.24,2492.55,32.53333333333333,8.808333333333334,483.0833333333333,33087.17666666667
2020-01-07,2020,1,7,EL PASO,2834.24,28267.67,47155.99,51034.17,51694.68,52022.9,52912.8,36710.13,50779.8,45155.31,23260.04,1876.92,33.0,7.966666666666666,459.1666666666667,36975.3875
2020-01-08,2020,1,8,EL PASO,2900.61,29329.5,48860.3,51508.94,53627.57,54213.47,54735.13,53545.94,50130.12,45240.83,26064.51,3273.77,33.50833333333333,10.466666666666669,491.25,39452.5575
2020-01-09,2020,1,9,EL PASO,2872.73,29748.44,49118.75,52586.72,50568.79,54124.43,54293.82,52617.02,50181.08,45109.69,26432.35,3373.45,33.56666666666667,21.03333333333333,514.3333333333334,39252.2725
2020-01-10,2020,1,10,EL PASO,2703.71,28973.89,49241.32,52269.17,53444.0,52013.31,53169.46,50697.25,44883.55,45127.45,26510.76,3532.94,33.108333333333334,17.366666666666667,502.8333333333333,38547.23416666667
2020-01-11,2020,1,11,EL PASO,2584.27,28490.15,49563.4,53980.46,55507.5,55906.15,56138.59,54826.66,49212.93,44220.48,28633.76,3857.56,33.95,23.45833333333333,497.1666666666667,40243.4925
2020-01-12,2020,1,12,EL PASO,2569.6,28510.69,49684.33,54153.6,55308.22,55011.79,54668.98,53524.55,50869.16,45479.08,27435.92,3566.15,33.78333333333333,24.683333333333334,499.8333333333333,40065.17250000001
2020-01-13,2020,1,13,EL PASO,2577.65,28556.97,49484.99,52923.85,54071.62,54459.59,55347.69,54534.9,47459.26,41724.99,26398.4,3731.78,33.550000000000004,24.85,509.6666666666667,39272.64083333334
2020-01-14,2020,1,14,EL PASO,2429.57,26817.22,49612.41,53843.92,55673.34,55856.17,55347.86,45508.73,51380.08,46052.8,29125.64,4127.05,33.458333333333336,22.766666666666666,508.75,39647.89916666666
2020-01-15,2020,1,15,EL PASO,1164.01,22956.2,50058.71,52832.12,51077.25,54693.2,54353.06,52616.79,45174.36,40022.56,24212.92,3476.77,34.391666666666666,13.733333333333334,475.25,37719.82916666666
2020-01-16,2020,1,16,EL PASO,1459.65,26318.78,45076.47,50569.71,52027.78,52709.56,52518.11,51937.34,47748.05,41863.02,25650.54,3607.3,35.108333333333334,13.425,469.25,37623.85916666667
2020-01-17,2020,1,17,EL PASO,2308.93,28477.98,47843.99,52944.2,54655.92,54769.85,54217.56,52720.81,46680.94,41025.34,26854.14,4224.49,35.18333333333333,20.916666666666668,489.9166666666667,38893.67916666666
2020-01-18,2020,1,18,EL PASO,2414.19,28468.52,50015.11,54654.53,55869.98,55806.96,55940.48,54783.86,52128.37,48336.91,30340.43,4628.05,34.875,22.55,489.5,41115.61583333334
2020-01-19,2020,1,19,EL PASO,2263.64,29266.03,49561.71,53391.55,54516.44,54052.07,53783.35,52294.75,49799.2,44650.12,24966.09,3542.09,34.975,17.191666666666666,485.4166666666667,39340.58666666667
2020-01-20,2020,1,20,EL PASO,2341.57,18854.19,42649.91,47720.92,49484.82,51829.04,51665.88,43986.53,43527.42,34585.91,14039.69,2353.94,34.15833333333333,6.1000000000000005,455.6666666666667,33586.651666666665
2020-01-21,2020,1,21,EL PASO,0.0,351.17,11422.6,52199.54,51602.6,54409.55,56058.82,55546.88,51048.58,16623.49,4775.61,2437.99,30.625,5.008333333333334,394.5833333333333,29706.4025
2020-01-22,2020,1,22,EL PASO,3138.05,9319.12,9939.47,12111.6,33901.86,41024.82,32542.77,35982.41,32963.82,40885.08,7650.01,485.56,27.825,7.533333333333334,320.8333333333333,21662.0475
2020-01-23,2020,1,23,EL PASO,888.21,8477.77,20987.57,47020.0,54475.89,55780.56,49046.73,53425.83,50655.48,44204.82,21148.98,4800.05,29.11666666666667,4.433333333333334,407.8333333333333,34242.657499999994
