Fecha_Hora,Irradiancia_It,Temperatura_Tt,Humedad_Ht,Viento_Wt,kWh
2022-01-23 08:00:00,417.2,32.33,37.63,3.78,48816.11
2022-01-23 09:00:00,622.85,35.01,31.13,4.716,52869.9
2022-01-23 10:00:00,783.22,36.95,27.44,6.012,53261.99
2022-01-23 11:00:00,814.4,38.4,25.01,6.5520000000000005,53214.95
2022-01-23 12:00:00,819.15,39.43,23.37,6.336,53374.91
2022-01-23 13:00:00,730.08,39.87,22.52,5.688000000000001,48340.93
2022-01-23 14:00:00,589.83,39.58,22.57,4.896000000000001,33312.85
2022-01-23 15:00:00,422.6,38.58,23.69,4.176,42677.61
2022-01-23 16:00:00,208.02,37.2,25.72,3.528,31653.35
2022-01-23 17:00:00,35.7,35.23,30.31,3.204,4285.88
2022-01-24 06:00:00,18.77,25.74,52.91,4.392,2356.02
2022-01-24 07:00:00,176.12,28.33,44.55,3.96,27721.67
2022-01-24 08:00:00,390.33,31.51,35.38,3.744,47600.35
2022-01-24 09:00:00,597.45,34.11,29.48,4.680000000000001,52374.83
2022-01-24 10:00:00,723.42,35.87,26.44,6.264,53372.22
2022-01-24 11:00:00,828.28,37.15,24.52,7.308,53046.47
2022-01-24 12:00:00,838.0,37.9,23.63,7.56,53107.29
2022-01-24 13:00:00,779.85,38.26,23.34,7.128,52068.07
2022-01-24 14:00:00,627.6,38.12,23.66,6.084,51435.07
2022-01-24 15:00:00,446.62,37.51,24.49,4.788,45164.56
2022-01-24 16:00:00,226.1,36.28,26.28,3.168,22717.27
2022-01-24 17:00:00,39.7,33.49,31.41,1.296,4350.2
2022-01-25 06:00:00,20.67,25.56,54.37,2.664,2354.62
2022-01-25 07:00:00,190.7,28.23,46.18,3.384,28380.67
2022-01-25 08:00:00,405.0,31.56,37.08,4.32,49120.33
2022-01-25 09:00:00,596.03,34.57,30.55,4.5360000000000005,51949.21
2022-01-25 10:00:00,791.88,37.13,26.17,4.5,53447.75
2022-01-25 11:00:00,841.05,38.94,23.43,4.5,53121.67
2022-01-25 12:00:00,850.2,39.98,21.86,4.6080000000000005,53553.46
2022-01-25 13:00:00,749.17,40.18,21.33,4.572,48271.32
2022-01-25 14:00:00,632.3,39.4,22.15,4.5360000000000005,47180.46
2022-01-25 15:00:00,407.23,38.18,23.86,3.888,47251.67
2022-01-25 16:00:00,197.15,36.78,26.23,2.3400000000000003,25410.53
2022-01-25 17:00:00,33.75,34.43,31.62,0.324,4119.43
2022-01-26 06:00:00,19.15,26.64,55.22,1.512,1726.84
2022-01-26 07:00:00,173.93,29.52,46.12,2.772,23841.15
2022-01-26 08:00:00,377.55,32.5,37.84,3.78,44941.44
2022-01-26 09:00:00,580.95,35.03,32.24,4.14,50568.86
2022-01-26 10:00:00,646.95,37.04,28.44,4.6080000000000005,50133.27
2022-01-26 11:00:00,730.58,38.41,26.05,5.004,39880.44
2022-01-26 12:00:00,766.72,39.07,24.83,4.968,47548.89
2022-01-26 13:00:00,634.0,39.3,24.4,4.644,43740.02
2022-01-26 14:00:00,596.53,38.65,25.41,4.176,42349.3
2022-01-26 15:00:00,393.98,37.63,27.25,3.168,39706.97
2022-01-26 16:00:00,193.7,36.2,30.25,1.656,12219.59
2022-01-26 17:00:00,34.33,34.2,35.22,1.08,2891.0
2022-01-27 06:00:00,18.33,25.69,56.69,1.98,2168.77
2022-01-27 07:00:00,178.35,28.56,46.07,2.9160000000000004,26294.57
2022-01-27 08:00:00,399.62,31.85,34.95,4.104,48066.41
2022-01-27 09:00:00,604.58,34.67,28.03,4.356,52969.17
2022-01-27 10:00:00,709.67,36.9,23.93,4.752000000000001,54442.42
2022-01-27 11:00:00,805.42,38.54,21.43,5.148,53092.44
2022-01-27 12:00:00,842.2,39.63,19.86,5.472,53575.97
2022-01-27 13:00:00,796.0,40.08,19.22,5.6160000000000005,52922.58
2022-01-27 14:00:00,629.15,39.96,19.28,5.436,47755.74
2022-01-27 15:00:00,463.3,39.1,20.2,4.752000000000001,37809.14
2022-01-27 16:00:00,244.3,37.72,21.81,3.744,27382.54
2022-01-27 17:00:00,46.2,34.61,26.65,2.196,1839.73
2022-01-28 06:00:00,21.77,23.89,58.58,2.664,2268.09
2022-01-28 07:00:00,197.38,27.07,47.14,2.556,28000.88
2022-01-28 08:00:00,424.27,31.11,34.78,2.052,49068.69
2022-01-28 09:00:00,610.62,34.44,27.21,1.872,52715.82
2022-01-28 10:00:00,779.22,36.72,23.25,3.96,53225.0
2022-01-28 11:00:00,798.58,38.24,21.34,5.4,53649.21
2022-01-28 12:00:00,792.12,39.24,20.35,6.264,52350.31
2022-01-28 13:00:00,779.97,39.65,20.16,6.768,51280.28
2022-01-28 14:00:00,643.33,39.48,20.71,6.948,49320.15
2022-01-28 15:00:00,452.05,38.72,22.04,7.02,35044.55
2022-01-28 16:00:00,238.52,37.32,24.46,6.84,27671.35
2022-01-28 17:00:00,45.85,34.69,29.75,5.436,5317.38
2022-01-29 06:00:00,21.2,25.36,66.93,0.54,1735.28
2022-01-29 07:00:00,187.43,27.61,57.22,2.052,22174.38
2022-01-29 08:00:00,400.2,30.4,45.85,4.032000000000001,33363.26
2022-01-29 09:00:00,595.38,32.9,37.23,4.968,37128.82
2022-01-29 10:00:00,666.12,34.98,31.24,5.652,27742.84
2022-01-29 11:00:00,676.38,36.54,27.56,6.372,33761.15
2022-01-29 12:00:00,683.83,37.51,25.47,7.02,48837.77
2022-01-29 13:00:00,719.22,37.68,24.96,7.812,37870.63
2022-01-29 14:00:00,573.12,37.14,25.95,8.424,27198.21
2022-01-29 15:00:00,392.1,36.19,28.23,8.856,38157.52
2022-01-29 16:00:00,210.1,34.83,31.92,9.252,30649.8
2022-01-29 17:00:00,42.15,32.78,37.7,8.748000000000001,5658.48
2022-01-30 06:00:00,18.6,24.64,64.84,1.044,1725.54
2022-01-30 07:00:00,148.85,27.29,55.43,0.5040000000000001,20102.51
2022-01-30 08:00:00,294.55,30.08,46.25,1.872,37259.09
2022-01-30 09:00:00,410.38,32.68,38.66,3.06,43505.91
2022-01-30 10:00:00,747.72,34.88,33.01,4.14,51108.86
2022-01-30 11:00:00,772.75,36.49,29.11,4.86,54006.98
2022-01-30 12:00:00,743.22,37.57,26.75,5.472,35599.45
2022-01-30 13:00:00,720.1,37.99,25.81,5.867999999999999,53860.34
2022-01-30 14:00:00,594.4,37.46,26.58,5.832000000000001,49392.52
2022-01-30 15:00:00,392.45,35.97,29.31,5.508,14747.41
2022-01-30 16:00:00,204.15,34.29,33.05,5.256,10166.27
2022-01-30 17:00:00,39.12,32.34,38.76,5.4,2872.86
2022-01-31 06:00:00,23.67,22.91,63.08,3.276,2607.51
2022-01-31 07:00:00,210.35,26.32,49.66,2.484,29013.08
2022-01-31 08:00:00,439.75,30.32,36.03,1.62,49218.11
2022-01-31 09:00:00,641.58,33.51,27.95,1.764,52869.24
2022-01-31 10:00:00,787.58,35.82,23.34,3.168,52193.88
2022-01-31 11:00:00,841.92,37.51,20.4,4.356,47249.1
2022-01-31 12:00:00,824.72,38.64,18.59,5.112,46686.63
2022-01-31 13:00:00,788.7,39.18,17.77,5.58,47938.75
2022-01-31 14:00:00,626.85,39.1,17.8,5.58,47156.22
2022-01-31 15:00:00,440.58,38.37,18.65,5.148,30016.68
2022-01-31 16:00:00,217.05,36.94,20.53,4.428,23231.52
2022-01-31 17:00:00,41.75,34.18,25.57,4.032000000000001,6460.18
2022-02-01 06:00:00,22.35,23.68,57.92,2.8440000000000003,2074.08
2022-02-01 07:00:00,210.6,27.03,46.21,4.464,27827.83
2022-02-01 08:00:00,442.92,31.2,34.36,5.6160000000000005,47490.42
2022-02-01 09:00:00,651.03,34.27,27.98,5.112,53322.15
2022-02-01 10:00:00,801.58,36.21,25.14,5.184,53937.15
2022-02-01 11:00:00,861.55,37.7,23.3,5.6160000000000005,54679.91
2022-02-01 12:00:00,821.5,38.6,22.34,6.156,52211.58
2022-02-01 13:00:00,788.53,38.69,22.34,6.588,51066.44
2022-02-01 14:00:00,660.0,38.32,22.95,6.444,47514.78
2022-02-01 15:00:00,478.45,37.69,23.81,5.508,44967.68
2022-02-01 16:00:00,252.68,36.59,25.08,3.744,35184.82
2022-02-01 17:00:00,49.62,33.84,30.3,1.656,6401.35
2022-02-02 06:00:00,21.1,24.98,59.44,3.96,2208.89
2022-02-02 07:00:00,199.38,28.25,48.78,3.384,25989.27
2022-02-02 08:00:00,431.58,32.08,37.84,3.744,45934.28
2022-02-02 09:00:00,638.62,34.84,31.33,4.968,50810.84
2022-02-02 10:00:00,794.33,36.82,27.1,5.688000000000001,51966.34
2022-02-02 11:00:00,886.03,38.31,23.89,6.048,53789.74
2022-02-02 12:00:00,929.5,39.35,21.66,5.976,54164.91
2022-02-02 13:00:00,854.78,39.85,20.29,5.472,50285.52
2022-02-02 14:00:00,714.45,39.84,19.55,4.6080000000000005,51381.55
2022-02-02 15:00:00,518.6,39.23,19.53,3.816,47701.75
2022-02-02 16:00:00,281.85,37.89,20.56,2.7,33802.91
2022-02-02 17:00:00,57.75,34.8,25.1,1.116,6103.94
2022-02-03 06:00:00,22.4,26.0,54.66,4.176,2440.84
2022-02-03 07:00:00,208.12,28.97,45.27,4.176,27909.69
2022-02-03 08:00:00,444.65,32.89,34.5,3.6,48220.06
2022-02-03 09:00:00,654.7,35.79,28.65,3.744,52331.48
2022-02-03 10:00:00,822.17,37.78,25.54,4.968,53583.05
2022-02-03 11:00:00,891.12,39.18,23.36,5.904,53742.85
2022-02-03 12:00:00,865.17,39.86,22.13,6.3,53680.44
2022-02-03 13:00:00,815.08,40.37,21.13,6.048,51827.76
2022-02-03 14:00:00,680.1,40.29,20.8,5.364,50739.68
2022-02-03 15:00:00,486.73,39.59,21.28,4.392,47807.81
2022-02-03 16:00:00,258.9,38.1,22.83,3.204,33358.24
2022-02-03 17:00:00,51.75,35.87,26.56,1.908,5424.1
2022-02-04 06:00:00,21.15,26.86,55.75,2.736,2128.65
2022-02-04 07:00:00,195.77,29.47,46.4,3.96,26004.37
2022-02-04 08:00:00,419.25,32.81,35.52,4.212,46958.49
2022-02-04 09:00:00,586.0,35.6,28.56,3.636,52369.64
2022-02-04 10:00:00,775.88,37.64,24.66,3.996,54344.05
2022-02-04 11:00:00,827.08,39.08,22.23,4.5,54215.57
2022-02-04 12:00:00,807.53,39.83,20.94,4.680000000000001,54435.88
2022-02-04 13:00:00,760.83,39.97,20.48,4.6080000000000005,53479.27
2022-02-04 14:00:00,587.78,39.59,20.79,4.572,49753.38
2022-02-04 15:00:00,407.0,38.43,22.26,4.392,46662.98
2022-02-04 16:00:00,197.3,37.09,24.29,3.996,35817.98
2022-02-04 17:00:00,38.75,35.35,28.37,2.9160000000000004,4869.14
2022-02-05 06:00:00,21.98,26.28,55.8,3.168,1769.06
2022-02-05 07:00:00,202.25,28.73,47.47,3.924,24017.87
2022-02-05 08:00:00,433.38,31.73,38.09,3.456,48006.77
2022-02-05 09:00:00,634.95,34.56,31.07,3.168,53445.08
2022-02-05 10:00:00,800.08,36.68,26.76,3.816,54312.35
2022-02-05 11:00:00,840.12,38.12,24.06,4.680000000000001,53800.02
2022-02-05 12:00:00,803.15,38.97,22.39,5.436,54776.01
2022-02-05 13:00:00,746.03,39.12,21.6,5.976,53258.89
2022-02-05 14:00:00,588.22,38.79,21.54,6.372,48385.96
2022-02-05 15:00:00,395.48,38.04,22.23,6.192,44247.18
2022-02-05 16:00:00,212.95,36.59,24.16,5.364,25294.06
2022-02-05 17:00:00,44.22,34.76,28.67,3.996,4053.77
2022-02-06 06:00:00,22.98,25.46,54.9,2.772,2336.62
2022-02-06 07:00:00,209.35,28.21,44.73,3.708,28136.21
2022-02-06 08:00:00,440.02,31.79,33.34,3.744,49035.38
2022-02-06 09:00:00,614.22,34.6,26.91,4.392,53787.91
2022-02-06 10:00:00,801.4,36.54,23.78,4.896000000000001,54337.05
2022-02-06 11:00:00,854.78,37.96,21.92,5.184,53939.41
2022-02-06 12:00:00,875.25,38.91,20.79,5.58,53810.54
2022-02-06 13:00:00,750.7,39.28,20.42,5.904,46814.53
2022-02-06 14:00:00,593.55,39.17,20.59,6.264,39783.59
2022-02-06 15:00:00,425.62,38.5,21.43,6.516,43202.63
2022-02-06 16:00:00,224.32,37.3,22.74,6.444,31497.36
2022-02-06 17:00:00,45.55,34.56,26.65,5.292,6204.35
2022-02-07 06:00:00,14.93,26.26,54.49,2.4480000000000004,1060.37
2022-02-07 07:00:00,116.97,28.61,47.4,2.0160000000000005,9778.36
2022-02-07 08:00:00,272.5,31.12,40.06,2.484,28388.76
2022-02-07 09:00:00,418.08,33.16,35.08,3.744,32455.94
2022-02-07 10:00:00,490.7,34.61,32.45,5.076,52870.65
2022-02-07 11:00:00,614.38,35.67,30.9,5.94,45845.57
2022-02-07 12:00:00,539.97,36.62,29.47,6.012,48208.83
2022-02-07 13:00:00,474.33,37.24,28.48,5.688000000000001,45386.67
2022-02-07 14:00:00,534.47,37.26,28.32,5.22,51333.7
2022-02-07 15:00:00,379.85,36.75,29.05,4.716,46847.42
2022-02-07 16:00:00,183.62,35.66,30.92,4.14,32774.71
2022-02-07 17:00:00,37.28,33.7,35.27,2.9160000000000004,2309.47
2022-02-08 06:00:00,15.4,26.41,65.04,1.4400000000000002,1064.55
2022-02-08 07:00:00,148.98,28.78,57.13,2.4120000000000004,13130.87
2022-02-08 08:00:00,364.15,31.26,48.75,3.78,14037.98
2022-02-08 09:00:00,533.92,33.5,41.91,4.572,42994.63
2022-02-08 10:00:00,623.47,35.29,37.26,4.824000000000001,40803.8
2022-02-08 11:00:00,617.25,36.38,34.65,5.112,40412.12
2022-02-08 12:00:00,710.72,36.68,33.84,5.652,43693.99
2022-02-08 13:00:00,630.12,36.4,34.33,5.724,32867.07
2022-02-08 14:00:00,531.95,35.77,35.68,5.5440000000000005,50219.86
2022-02-08 15:00:00,352.45,34.84,37.94,5.6160000000000005,33431.48
2022-02-08 16:00:00,182.95,33.54,41.76,4.932,24676.16
2022-02-08 17:00:00,40.03,31.55,49.99,3.096,3896.59
2022-02-09 06:00:00,14.62,24.24,88.82,1.872,860.38
2022-02-09 07:00:00,114.22,26.35,84.73,1.404,11334.89
2022-02-09 08:00:00,290.92,29.56,57.66,0.972,23363.86
2022-02-09 09:00:00,485.0,31.99,47.33,2.232,31739.37
2022-02-09 10:00:00,567.83,33.71,42.02,4.212,32085.08
2022-02-09 11:00:00,489.73,34.55,39.92,5.6160000000000005,27770.74
2022-02-09 12:00:00,430.62,34.58,39.78,5.94,25398.63
2022-02-09 13:00:00,363.42,34.38,40.27,5.688000000000001,32544.48
2022-02-09 14:00:00,379.67,33.8,41.77,5.004,50094.88
2022-02-09 15:00:00,294.6,32.87,44.47,3.996,38184.28
2022-02-09 16:00:00,144.95,31.64,50.38,2.232,12471.09
2022-02-09 17:00:00,32.22,30.14,63.42,1.296,3214.5
2022-02-10 06:00:00,19.67,25.31,74.9,2.16,2663.79
2022-02-10 07:00:00,163.82,28.07,60.22,2.232,26562.07
2022-02-10 08:00:00,365.3,31.07,48.82,1.656,45565.31
2022-02-10 09:00:00,563.38,33.5,41.47,2.8080000000000003,50017.91
2022-02-10 10:00:00,706.5,35.35,36.52,4.068,54488.69
2022-02-10 11:00:00,774.75,36.58,33.36,5.04,48314.36
2022-02-10 12:00:00,761.28,37.6,30.89,5.688000000000001,45261.85
2022-02-10 13:00:00,672.38,37.8,30.03,6.048,47523.73
2022-02-10 14:00:00,620.83,37.17,30.97,6.084,38893.8
2022-02-10 15:00:00,387.95,36.41,32.63,5.904,34791.67
2022-02-10 16:00:00,205.38,35.05,36.49,5.112,24564.05
2022-02-10 17:00:00,48.2,32.5,49.38,4.5360000000000005,6097.03
2022-02-11 06:00:00,24.58,24.77,61.01,3.024,3031.54
2022-02-11 07:00:00,214.48,27.57,48.73,4.5360000000000005,32374.71
2022-02-11 08:00:00,442.25,31.18,36.6,5.4,53160.34
2022-02-11 09:00:00,648.78,34.25,28.65,3.852,57075.38
2022-02-11 10:00:00,802.75,36.61,23.9,2.772,57109.27
2022-02-11 11:00:00,850.0,38.31,21.07,3.384,57043.51
2022-02-11 12:00:00,863.22,39.35,19.61,4.248,57657.46
2022-02-11 13:00:00,805.35,39.74,19.16,4.5360000000000005,56606.46
2022-02-11 14:00:00,665.83,39.24,19.83,4.284,54359.98
2022-02-11 15:00:00,490.7,38.42,21.01,3.888,48775.29
2022-02-11 16:00:00,261.83,37.03,23.0,3.24,33494.08
2022-02-11 17:00:00,55.62,33.53,33.29,2.268,7048.81
2022-02-12 06:00:00,23.75,25.0,58.97,4.752000000000001,2560.69
2022-02-12 07:00:00,210.7,26.91,50.33,6.012,27108.08
2022-02-12 08:00:00,439.77,29.2,41.81,6.588,46737.3
2022-02-12 09:00:00,617.58,31.54,35.23,5.364,54553.63
2022-02-12 10:00:00,765.15,33.45,31.68,4.824000000000001,57571.03
2022-02-12 11:00:00,817.62,34.65,30.28,5.04,56445.75
2022-02-12 12:00:00,816.97,35.69,29.2,5.292,54094.01
2022-02-12 13:00:00,765.58,36.7,28.12,5.328,50170.67
2022-02-12 14:00:00,629.78,36.96,28.12,5.112,43620.61
2022-02-12 15:00:00,430.45,36.43,29.23,4.104,40876.03
2022-02-12 16:00:00,228.45,35.22,31.55,2.7,26425.82
2022-02-12 17:00:00,49.45,32.39,42.5,1.4400000000000002,6934.89
2022-02-13 06:00:00,24.35,26.39,60.0,4.356,3205.81
2022-02-13 07:00:00,212.3,29.53,48.1,5.4,32083.0
2022-02-13 08:00:00,442.95,32.87,37.59,5.148,52410.52
2022-02-13 09:00:00,630.45,35.44,32.13,5.760000000000001,56516.32
2022-02-13 10:00:00,785.6,36.94,29.38,7.128,56532.44
2022-02-13 11:00:00,849.7,38.11,27.38,7.920000000000001,55380.53
2022-02-13 12:00:00,867.12,39.26,25.44,7.812,55290.32
2022-02-13 13:00:00,813.95,39.87,24.16,7.164,53758.99
2022-02-13 14:00:00,687.75,39.9,23.61,6.372,51656.07
2022-02-13 15:00:00,480.7,39.27,23.97,5.508,48062.28
2022-02-13 16:00:00,253.93,37.8,25.67,4.5,36267.68
2022-02-13 17:00:00,54.12,34.56,34.42,2.232,7601.57
2022-02-14 06:00:00,25.67,26.42,56.95,3.3480000000000003,2776.88
2022-02-14 07:00:00,208.9,29.46,46.63,4.14,28014.08
2022-02-14 08:00:00,433.95,33.0,37.03,3.924,50721.8
2022-02-14 09:00:00,649.28,35.92,31.16,3.24,55228.59
2022-02-14 10:00:00,735.55,37.9,27.97,3.636,56768.22
2022-02-14 11:00:00,782.45,39.24,25.9,4.464,56418.81
2022-02-14 12:00:00,744.03,39.38,25.72,5.184,57131.5
2022-02-14 13:00:00,614.22,38.59,27.16,5.076,56221.99
2022-02-14 14:00:00,525.25,37.65,29.18,3.96,45543.79
2022-02-14 15:00:00,331.1,36.28,32.4,2.3400000000000003,39284.86
2022-02-14 16:00:00,174.35,34.74,36.39,0.756,30297.94
2022-02-14 17:00:00,41.22,32.83,42.21,1.4400000000000002,7663.9
2022-02-15 06:00:00,22.45,26.3,56.99,3.456,2732.58
2022-02-15 07:00:00,184.32,29.07,46.44,5.760000000000001,21851.51
2022-02-15 08:00:00,395.3,32.37,35.94,5.94,39981.92
2022-02-15 09:00:00,487.35,35.13,30.12,4.392,52878.03
2022-02-15 10:00:00,725.53,37.28,26.55,4.104,59920.19
2022-02-15 11:00:00,726.78,38.67,24.49,5.256,58421.17
2022-02-15 12:00:00,780.4,39.4,23.42,6.408,58995.38
2022-02-15 13:00:00,695.42,39.13,23.8,7.2,53843.65
2022-02-15 14:00:00,555.8,38.52,24.7,7.668,26865.67
2022-02-15 15:00:00,359.65,37.45,26.39,7.776000000000001,20976.03
2022-02-15 16:00:00,187.65,36.04,28.72,7.2,17201.05
2022-02-15 17:00:00,44.15,34.11,32.53,5.796,5655.94
2022-02-16 06:00:00,22.1,26.53,49.66,8.46,2711.13
2022-02-16 07:00:00,176.05,28.7,41.55,9.288,32552.35
2022-02-16 08:00:00,382.77,31.73,33.04,9.504,54375.56
2022-02-16 09:00:00,601.67,34.71,27.62,9.216,57352.77
2022-02-16 10:00:00,718.45,36.81,24.53,9.216,57963.32
2022-02-16 11:00:00,816.92,38.33,22.28,9.036,60209.91
2022-02-16 12:00:00,854.58,39.39,20.66,8.568,54135.82
2022-02-16 13:00:00,724.05,39.91,19.86,7.920000000000001,49035.9
2022-02-16 14:00:00,575.0,39.83,19.75,7.344,49004.26
2022-02-16 15:00:00,393.12,39.09,20.45,6.948,44102.99
2022-02-16 16:00:00,204.18,37.69,22.01,6.5520000000000005,38798.51
2022-02-16 17:00:00,50.95,34.9,26.14,5.112,6459.9
2022-02-17 06:00:00,23.55,26.66,54.14,7.452,2254.37
2022-02-17 07:00:00,189.62,29.71,44.28,8.82,28380.83
2022-02-17 08:00:00,419.77,33.01,35.07,9.18,49949.11
2022-02-17 09:00:00,622.7,35.7,29.35,8.28,55658.45
2022-02-17 10:00:00,786.03,37.72,25.71,7.848000000000001,57055.69
2022-02-17 11:00:00,923.22,39.22,23.09,7.668,56542.91
2022-02-17 12:00:00,882.95,40.18,21.46,7.416,56206.25
2022-02-17 13:00:00,832.0,40.67,20.53,7.128,55432.48
2022-02-17 14:00:00,691.78,40.54,20.38,6.912,53011.74
2022-02-17 15:00:00,476.1,39.61,21.21,6.6240000000000006,48040.36
2022-02-17 16:00:00,245.85,38.03,23.3,6.228,33542.0
2022-02-17 17:00:00,53.03,35.48,28.12,5.5440000000000005,5414.23
2022-02-18 06:00:00,25.4,26.94,50.98,7.128,2779.58
2022-02-18 07:00:00,201.2,29.5,42.82,7.884,28404.79
2022-02-18 08:00:00,431.73,32.41,34.6,7.056,49143.65
2022-02-18 09:00:00,631.15,34.86,29.15,5.94,55762.44
2022-02-18 10:00:00,752.55,36.63,25.92,5.94,57140.15
2022-02-18 11:00:00,845.03,37.87,23.87,6.264,56794.7
2022-02-18 12:00:00,853.0,38.52,22.83,6.192,57197.8
2022-02-18 13:00:00,783.15,38.45,22.87,5.652,56616.1
2022-02-18 14:00:00,614.55,37.92,23.61,4.788,53676.86
2022-02-18 15:00:00,428.7,37.02,24.96,3.168,48596.76
2022-02-18 16:00:00,221.35,35.93,26.73,1.152,36268.2
2022-02-18 17:00:00,48.0,33.65,33.57,0.972,5362.94
2022-02-19 06:00:00,23.0,26.72,52.82,4.6080000000000005,2867.11
2022-02-19 07:00:00,172.38,29.04,45.46,6.192,18597.49
2022-02-19 08:00:00,371.73,32.14,36.73,6.588,37149.08
2022-02-19 09:00:00,600.83,34.88,30.89,5.904,54406.32
2022-02-19 10:00:00,740.35,36.99,27.0,5.256,55966.44
2022-02-19 11:00:00,820.55,38.62,23.98,4.752000000000001,54034.53
2022-02-19 12:00:00,827.85,39.66,21.91,4.248,54678.53
2022-02-19 13:00:00,754.4,40.14,20.74,4.032000000000001,47169.79
2022-02-19 14:00:00,655.9,39.98,20.32,3.96,35222.26
2022-02-19 15:00:00,413.15,38.8,21.31,3.42,37040.88
2022-02-19 16:00:00,213.18,37.13,23.5,2.124,23697.92
2022-02-19 17:00:00,45.33,34.63,28.71,1.2240000000000002,3561.02
2022-02-20 06:00:00,28.6,26.42,49.68,4.248,1938.14
2022-02-20 07:00:00,227.93,28.68,42.12,6.6240000000000006,26832.31
2022-02-20 08:00:00,478.7,31.36,33.29,7.308,53518.07
2022-02-20 09:00:00,683.72,33.93,26.48,5.364,57318.38
2022-02-20 10:00:00,850.03,36.16,21.98,3.096,59033.33
2022-02-20 11:00:00,956.62,37.92,18.95,1.908,59331.11
2022-02-20 12:00:00,928.08,39.18,17.08,1.62,59302.88
2022-02-20 13:00:00,864.62,39.55,16.37,1.944,58630.82
2022-02-20 14:00:00,729.28,39.53,16.28,2.4480000000000004,56549.96
2022-02-20 15:00:00,529.67,38.75,17.15,2.8080000000000003,52356.95
2022-02-20 16:00:00,294.5,37.19,19.11,2.736,39373.66
2022-02-20 17:00:00,69.32,34.02,25.03,2.232,8274.89
2022-02-21 06:00:00,33.42,24.96,51.39,6.12,3895.48
2022-02-21 07:00:00,247.93,27.88,42.37,7.524,34303.51
2022-02-21 08:00:00,497.23,31.26,33.24,7.812,53493.29
2022-02-21 09:00:00,704.12,34.14,26.63,6.372,58289.84
2022-02-21 10:00:00,853.95,36.4,22.27,5.472,59351.93
2022-02-21 11:00:00,892.35,38.02,19.75,5.112,58506.21
2022-02-21 12:00:00,913.15,39.12,18.16,4.752000000000001,58639.81
2022-02-21 13:00:00,841.53,39.59,17.36,4.392,57775.35
2022-02-21 14:00:00,668.45,39.49,17.24,4.248,55071.18
2022-02-21 15:00:00,509.15,38.73,17.87,4.32,47728.13
2022-02-21 16:00:00,281.75,37.19,19.6,4.5360000000000005,25191.53
2022-02-21 17:00:00,63.72,34.51,23.7,3.96,5777.29
2022-02-22 06:00:00,30.15,25.28,51.39,8.712,3875.8
2022-02-22 07:00:00,230.75,28.36,41.65,10.044,33763.7
2022-02-22 08:00:00,468.55,31.86,31.92,9.756,54068.44
2022-02-22 09:00:00,640.53,34.9,25.67,8.208,57907.88
2022-02-22 10:00:00,824.83,37.21,22.2,6.803999999999999,58650.14
2022-02-22 11:00:00,834.92,38.81,20.03,5.724,57551.89
2022-02-22 12:00:00,849.95,39.84,18.7,5.076,57812.79
2022-02-22 13:00:00,753.25,40.28,18.05,4.644,57133.24
2022-02-22 14:00:00,612.7,40.14,17.96,4.428,53774.81
2022-02-22 15:00:00,442.77,39.41,18.58,4.464,48935.37
2022-02-22 16:00:00,229.38,38.08,20.07,4.284,37287.88
2022-02-22 17:00:00,50.72,35.43,24.27,2.952,6499.89
2022-02-23 06:00:00,27.9,25.66,51.63,7.2,3718.6
2022-02-23 07:00:00,198.12,28.78,42.63,7.920000000000001,31738.97
2022-02-23 08:00:00,410.08,32.41,33.28,6.048,51706.78
2022-02-23 09:00:00,650.15,35.48,27.4,3.276,57052.79
2022-02-23 10:00:00,791.45,37.68,24.18,2.628,57917.53
2022-02-23 11:00:00,805.9,39.11,22.23,4.14,57648.02
2022-02-23 12:00:00,793.88,39.75,21.32,5.112,56856.57
2022-02-23 13:00:00,684.1,39.83,21.11,5.472,56598.16
2022-02-23 14:00:00,558.33,38.62,22.64,5.184,53472.52
2022-02-23 15:00:00,393.73,37.61,24.22,3.996,49856.15
2022-02-23 16:00:00,207.05,36.31,26.39,2.088,36664.47
2022-02-23 17:00:00,49.12,34.16,31.22,0.324,6962.51
2022-02-24 06:00:00,25.35,25.89,54.41,4.356,3638.87
2022-02-24 07:00:00,186.65,28.6,44.77,5.508,32086.17
2022-02-24 08:00:00,409.42,31.79,35.37,5.184,52116.88
2022-02-24 09:00:00,628.95,34.75,28.73,3.096,57343.76
2022-02-24 10:00:00,776.08,37.15,24.55,1.404,58780.12
2022-02-24 11:00:00,912.28,38.77,22.25,2.664,58508.75
2022-02-24 12:00:00,835.03,39.58,21.21,4.032000000000001,58679.46
2022-02-24 13:00:00,789.85,39.93,20.81,4.824000000000001,57784.76
2022-02-24 14:00:00,667.92,39.65,21.2,5.04,55467.0
2022-02-24 15:00:00,465.55,38.75,22.42,4.716,50646.8
2022-02-24 16:00:00,251.55,37.3,24.6,3.636,38240.73
2022-02-24 17:00:00,58.38,35.03,29.45,1.836,8508.03
2022-02-25 06:00:00,28.95,25.97,49.27,7.920000000000001,4222.04
2022-02-25 07:00:00,211.52,28.83,40.83,8.748000000000001,34928.4
2022-02-25 08:00:00,442.48,32.14,32.3,7.704000000000001,53986.0
2022-02-25 09:00:00,666.62,35.17,26.17,5.58,58283.41
2022-02-25 10:00:00,809.03,37.44,22.76,4.5,59159.86
2022-02-25 11:00:00,882.5,38.96,20.94,4.752000000000001,57742.29
