Fecha_Hora,Irradiancia_It,Temperatura_Tt,Humedad_Ht,Viento_Wt
2022-01-30 09:00:00,444.0,29.8,46,19.0
2022-01-30 10:00:00,647.0,31.4,41,13.9
2022-01-30 11:00:00,800.0,32.7,38,9.7
2022-01-30 12:00:00,895.0,34.0,34,8.0
2022-01-30 13:00:00,795.0,34.5,32,6.5
2022-01-30 14:00:00,795.0,35.2,29,5.8
2022-01-30 15:00:00,673.0,35.9,27,6.1
2022-01-30 16:00:00,447.0,36.0,25,3.3
2022-01-30 17:00:00,213.0,34.7,27,8.5
2022-01-31 06:00:00,0.0,24.7,61,9.7
2022-01-31 07:00:00,29.0,25.3,61,9.0
2022-01-31 08:00:00,213.0,26.9,57,7.6
2022-01-31 09:00:00,447.0,29.1,51,5.5
2022-01-31 10:00:00,656.0,31.0,44,5.1
2022-01-31 11:00:00,815.0,32.7,37,4.6
2022-01-31 12:00:00,906.0,34.0,30,3.9
2022-01-31 13:00:00,919.0,35.2,26,3.3
2022-01-31 14:00:00,846.0,36.0,23,3.7
2022-01-31 15:00:00,713.0,36.2,22,4.8
2022-01-31 16:00:00,509.0,36.0,23,6.2
2022-01-31 17:00:00,249.0,35.2,25,11.4
2022-02-01 06:00:00,0.0,25.0,63,12.9
2022-02-01 07:00:00,29.0,25.8,61,10.7
2022-02-01 08:00:00,218.0,27.9,53,11.5
2022-02-01 09:00:00,454.0,30.5,43,13.4
2022-02-01 10:00:00,664.0,32.5,36,10.1
2022-02-01 11:00:00,821.0,33.9,32,8.0
2022-02-01 12:00:00,910.0,35.2,29,7.0
2022-02-01 13:00:00,923.0,36.1,26,7.3
2022-02-01 14:00:00,827.0,36.3,26,8.2
2022-02-01 15:00:00,668.0,36.4,26,6.8
2022-02-01 16:00:00,467.0,36.1,26,3.6
2022-02-01 17:00:00,241.0,35.5,26,3.6
2022-02-02 06:00:00,0.0,25.8,65,15.5
2022-02-02 07:00:00,29.0,26.8,61,13.4
2022-02-02 08:00:00,215.0,28.6,53,12.0
2022-02-02 09:00:00,450.0,31.0,44,13.2
2022-02-02 10:00:00,661.0,33.2,37,11.4
2022-02-02 11:00:00,819.0,34.8,32,10.5
2022-02-02 12:00:00,887.0,35.9,28,9.4
2022-02-02 13:00:00,895.0,36.6,26,7.8
2022-02-02 14:00:00,831.0,37.0,25,6.3
2022-02-02 15:00:00,693.0,37.0,25,4.4
2022-02-02 16:00:00,499.0,37.0,24,1.8
2022-02-02 17:00:00,270.0,36.6,24,6.3
2022-02-03 06:00:00,0.0,25.8,66,17.3
2022-02-03 07:00:00,29.0,26.6,61,16.1
2022-02-03 08:00:00,217.0,29.2,50,14.8
2022-02-03 09:00:00,453.0,31.8,41,15.3
2022-02-03 10:00:00,662.0,33.8,35,14.4
2022-02-03 11:00:00,821.0,35.5,30,12.4
2022-02-03 12:00:00,914.0,36.8,26,10.3
2022-02-03 13:00:00,922.0,37.7,24,8.3
2022-02-03 14:00:00,858.0,38.2,23,5.6
2022-02-03 15:00:00,721.0,38.5,22,5.2
2022-02-03 16:00:00,525.0,38.3,21,6.8
2022-02-03 17:00:00,290.0,37.5,22,7.4
2022-02-04 06:00:00,0.0,26.4,64,17.5
2022-02-04 07:00:00,29.0,27.2,61,18.2
2022-02-04 08:00:00,213.0,28.9,55,22.9
2022-02-04 09:00:00,436.0,31.1,47,22.6
2022-02-04 10:00:00,651.0,33.0,40,18.7
2022-02-04 11:00:00,816.0,34.8,34,13.8
2022-02-04 12:00:00,869.0,36.0,30,10.7
2022-02-04 13:00:00,837.0,36.5,28,9.7
2022-02-04 14:00:00,807.0,37.1,27,9.1
2022-02-04 15:00:00,674.0,37.3,27,9.1
2022-02-04 16:00:00,498.0,36.8,27,9.8
2022-02-04 17:00:00,269.0,36.5,25,10.8
2022-02-05 06:00:00,0.0,25.6,60,17.9
2022-02-05 07:00:00,28.0,26.6,57,20.1
2022-02-05 08:00:00,214.0,28.2,53,23.0
2022-02-05 09:00:00,449.0,30.4,44,22.5
2022-02-05 10:00:00,664.0,32.2,37,17.0
2022-02-05 11:00:00,824.0,34.0,31,14.3
2022-02-05 12:00:00,911.0,35.4,26,12.1
2022-02-05 13:00:00,922.0,36.3,24,10.5
2022-02-05 14:00:00,853.0,36.8,22,9.4
2022-02-05 15:00:00,706.0,37.0,21,9.5
2022-02-05 16:00:00,484.0,37.0,20,8.5
2022-02-05 17:00:00,249.0,34.2,33,16.6
2022-02-06 06:00:00,0.0,25.8,62,15.0
2022-02-06 07:00:00,29.0,26.4,59,15.4
2022-02-06 08:00:00,218.0,28.2,52,17.4
2022-02-06 09:00:00,454.0,30.2,45,16.3
2022-02-06 10:00:00,664.0,32.2,38,13.5
2022-02-06 11:00:00,823.0,34.0,32,10.5
2022-02-06 12:00:00,913.0,35.3,28,7.2
2022-02-06 13:00:00,921.0,36.2,26,4.9
2022-02-06 14:00:00,847.0,36.7,24,3.1
2022-02-06 15:00:00,704.0,36.8,22,3.3
2022-02-06 16:00:00,518.0,36.7,21,2.9
2022-02-06 17:00:00,288.0,36.8,20,3.5
2022-02-07 06:00:00,0.0,26.2,63,12.0
2022-02-07 07:00:00,14.0,27.1,61,11.8
2022-02-07 08:00:00,184.0,28.8,56,12.6
2022-02-07 09:00:00,375.0,30.5,49,11.7
2022-02-07 10:00:00,591.0,32.2,43,8.6
2022-02-07 11:00:00,741.0,33.7,38,5.5
2022-02-07 12:00:00,875.0,35.0,35,3.6
2022-02-07 13:00:00,885.0,36.0,32,2.9
2022-02-07 14:00:00,844.0,37.2,30,3.4
2022-02-07 15:00:00,675.0,36.1,32,13.6
2022-02-07 16:00:00,328.0,33.3,41,13.3
2022-02-07 17:00:00,191.0,33.0,39,5.2
2022-02-08 06:00:00,0.0,24.2,86,6.4
2022-02-08 07:00:00,29.0,25.0,79,3.2
2022-02-08 08:00:00,207.0,27.5,66,4.1
2022-02-08 09:00:00,437.0,29.8,57,5.9
2022-02-08 10:00:00,649.0,31.8,50,6.2
2022-02-08 11:00:00,782.0,33.3,46,6.0
2022-02-08 12:00:00,778.0,34.5,43,6.4
2022-02-08 13:00:00,851.0,35.7,40,6.7
2022-02-08 14:00:00,826.0,36.4,37,5.8
2022-02-08 15:00:00,436.0,34.8,40,9.5
2022-02-08 16:00:00,266.0,30.0,60,10.5
2022-02-08 17:00:00,152.0,25.2,84,11.5
2022-02-09 06:00:00,0.0,22.5,96,1.4
2022-02-09 07:00:00,18.0,23.5,95,1.1
2022-02-09 08:00:00,161.0,25.2,84,3.2
2022-02-09 09:00:00,401.0,27.2,73,4.0
2022-02-09 10:00:00,571.0,29.0,65,5.4
2022-02-09 11:00:00,705.0,30.6,58,2.9
2022-02-09 12:00:00,896.0,32.3,52,3.3
2022-02-09 13:00:00,897.0,33.5,48,3.0
2022-02-09 14:00:00,834.0,34.2,45,2.6
2022-02-09 15:00:00,693.0,34.5,45,1.1
2022-02-09 16:00:00,491.0,33.4,46,3.8
2022-02-09 17:00:00,195.0,29.4,64,13.3
2022-02-10 06:00:00,0.0,22.9,96,4.3
2022-02-10 07:00:00,28.0,23.9,97,5.0
2022-02-10 08:00:00,172.0,25.5,90,6.4
2022-02-10 09:00:00,443.0,28.0,67,14.2
2022-02-10 10:00:00,657.0,30.8,54,14.5
2022-02-10 11:00:00,824.0,32.6,46,14.9
2022-02-10 12:00:00,917.0,34.0,40,13.6
2022-02-10 13:00:00,915.0,34.8,37,13.6
2022-02-10 14:00:00,782.0,35.1,34,12.9
2022-02-10 15:00:00,705.0,35.0,34,14.1
2022-02-10 16:00:00,488.0,34.2,36,16.7
2022-02-10 17:00:00,288.0,32.6,42,12.7
2022-02-11 06:00:00,0.0,24.5,67,20.9
2022-02-11 07:00:00,32.0,24.9,65,21.9
2022-02-11 08:00:00,224.0,26.6,62,19.6
2022-02-11 09:00:00,462.0,29.0,54,19.2
2022-02-11 10:00:00,674.0,31.1,45,20.1
2022-02-11 11:00:00,834.0,32.6,40,17.6
2022-02-11 12:00:00,925.0,33.8,37,14.0
2022-02-11 13:00:00,940.0,34.5,35,10.2
2022-02-11 14:00:00,871.0,35.0,34,8.4
2022-02-11 15:00:00,728.0,35.3,31,8.2
2022-02-11 16:00:00,533.0,34.8,32,9.1
2022-02-11 17:00:00,297.0,33.5,36,8.8
2022-02-12 06:00:00,0.0,24.5,68,18.4
2022-02-12 07:00:00,32.0,25.2,63,16.0
2022-02-12 08:00:00,223.0,27.5,56,16.2
2022-02-12 09:00:00,461.0,30.0,43,20.2
2022-02-12 10:00:00,676.0,32.2,35,19.0
2022-02-12 11:00:00,836.0,34.0,31,17.4
2022-02-12 12:00:00,926.0,35.0,29,12.8
2022-02-12 13:00:00,936.0,35.7,30,7.9
2022-02-12 14:00:00,854.0,36.2,30,6.2
2022-02-12 15:00:00,705.0,36.5,29,8.8
2022-02-12 16:00:00,482.0,36.1,29,9.4
2022-02-12 17:00:00,288.0,35.6,30,10.5
2022-02-13 06:00:00,0.0,25.3,69,16.8
2022-02-13 07:00:00,31.0,26.1,66,18.7
2022-02-13 08:00:00,221.0,28.2,59,20.5
2022-02-13 09:00:00,456.0,30.6,50,19.9
2022-02-13 10:00:00,667.0,32.7,42,15.0
2022-02-13 11:00:00,827.0,34.3,38,11.3
2022-02-13 12:00:00,922.0,35.6,33,10.0
2022-02-13 13:00:00,943.0,36.5,30,10.4
2022-02-13 14:00:00,878.0,37.2,27,10.2
2022-02-13 15:00:00,580.0,36.9,27,8.5
2022-02-13 16:00:00,390.0,36.6,27,5.4
2022-02-13 17:00:00,233.0,36.0,28,7.6
2022-02-14 06:00:00,0.0,25.8,66,18.1
2022-02-14 07:00:00,31.0,26.6,62,18.6
2022-02-14 08:00:00,218.0,28.4,54,21.5
2022-02-14 09:00:00,444.0,30.2,48,19.3
2022-02-14 10:00:00,660.0,32.0,43,16.1
2022-02-14 11:00:00,824.0,33.7,38,14.1
2022-02-14 12:00:00,920.0,35.2,34,12.1
2022-02-14 13:00:00,937.0,36.3,31,11.9
2022-02-14 14:00:00,791.0,36.8,29,12.8
2022-02-14 15:00:00,669.0,36.5,29,15.7
2022-02-14 16:00:00,483.0,35.8,30,18.4
2022-02-14 17:00:00,289.0,35.1,31,15.5
2022-02-15 06:00:00,0.0,25.0,62,21.1
2022-02-15 07:00:00,33.0,26.1,58,20.8
2022-02-15 08:00:00,225.0,28.2,51,23.0
2022-02-15 09:00:00,465.0,30.6,41,26.6
2022-02-15 10:00:00,679.0,32.7,33,25.6
2022-02-15 11:00:00,841.0,34.2,30,22.2
2022-02-15 12:00:00,935.0,35.4,29,18.0
2022-02-15 13:00:00,942.0,36.3,28,15.7
2022-02-15 14:00:00,870.0,36.8,26,15.9
2022-02-15 15:00:00,706.0,36.8,26,16.6
2022-02-15 16:00:00,467.0,36.2,26,18.5
2022-02-15 17:00:00,286.0,34.7,28,22.4
2022-02-16 06:00:00,0.0,25.7,58,23.4
2022-02-16 07:00:00,34.0,26.0,57,20.8
2022-02-16 08:00:00,233.0,28.1,50,19.8
2022-02-16 09:00:00,477.0,31.0,39,21.7
2022-02-16 10:00:00,695.0,33.3,29,20.9
2022-02-16 11:00:00,858.0,34.8,27,15.5
2022-02-16 12:00:00,946.0,35.8,25,10.2
2022-02-16 13:00:00,954.0,36.5,24,8.7
2022-02-16 14:00:00,885.0,37.0,24,11.4
2022-02-16 15:00:00,743.0,37.2,23,14.1
2022-02-16 16:00:00,537.0,37.0,24,13.4
2022-02-16 17:00:00,291.0,36.0,26,15.4
2022-02-17 06:00:00,0.0,25.8,61,18.7
2022-02-17 07:00:00,34.0,26.4,59,17.8
2022-02-17 08:00:00,227.0,28.5,51,20.3
2022-02-17 09:00:00,466.0,31.0,42,19.5
2022-02-17 10:00:00,679.0,33.5,34,18.5
2022-02-17 11:00:00,838.0,35.3,29,15.2
2022-02-17 12:00:00,928.0,36.5,27,11.5
2022-02-17 13:00:00,940.0,37.2,25,11.7
2022-02-17 14:00:00,876.0,37.8,24,12.6
2022-02-17 15:00:00,702.0,37.8,23,13.1
2022-02-17 16:00:00,492.0,37.2,24,13.7
2022-02-17 17:00:00,254.0,37.0,24,8.8
2022-02-18 06:00:00,0.0,25.8,57,20.5
2022-02-18 07:00:00,34.0,26.2,54,19.5
2022-02-18 08:00:00,228.0,28.0,48,21.7
2022-02-18 09:00:00,467.0,30.8,40,24.7
2022-02-18 10:00:00,681.0,33.0,33,24.4
2022-02-18 11:00:00,844.0,34.7,30,20.6
2022-02-18 12:00:00,934.0,36.1,27,18.1
2022-02-18 13:00:00,942.0,37.0,26,14.9
2022-02-18 14:00:00,856.0,37.3,25,11.7
2022-02-18 15:00:00,708.0,37.2,24,10.5
2022-02-18 16:00:00,505.0,37.2,24,10.2
2022-02-18 17:00:00,240.0,36.8,23,12.7
2022-02-19 06:00:00,0.0,25.8,56,17.7
2022-02-19 07:00:00,34.0,26.7,55,18.8
2022-02-19 08:00:00,222.0,28.4,50,21.7
2022-02-19 09:00:00,455.0,30.5,44,21.7
2022-02-19 10:00:00,645.0,32.5,38,18.7
2022-02-19 11:00:00,749.0,34.1,34,13.6
2022-02-19 12:00:00,812.0,35.3,30,10.2
2022-02-19 13:00:00,786.0,36.1,28,8.9
2022-02-19 14:00:00,814.0,37.0,26,8.3
2022-02-19 15:00:00,712.0,37.4,26,8.6
2022-02-19 16:00:00,482.0,37.0,26,10.3
2022-02-19 17:00:00,256.0,36.0,26,10.1
2022-02-20 06:00:00,0.0,25.6,57,22.4
2022-02-20 07:00:00,35.0,26.5,55,23.2
2022-02-20 08:00:00,233.0,28.4,49,26.3
2022-02-20 09:00:00,475.0,30.4,42,26.4
2022-02-20 10:00:00,691.0,32.7,34,23.8
2022-02-20 11:00:00,854.0,34.5,29,21.9
2022-02-20 12:00:00,950.0,36.0,26,19.5
2022-02-20 13:00:00,960.0,36.9,23,18.3
2022-02-20 14:00:00,888.0,37.4,21,17.3
2022-02-20 15:00:00,748.0,37.5,20,16.2
2022-02-20 16:00:00,512.0,37.0,21,15.8
2022-02-20 17:00:00,279.0,36.2,21,19.6
2022-02-21 06:00:00,0.0,25.1,57,20.8
2022-02-21 07:00:00,38.0,25.7,58,20.0
2022-02-21 08:00:00,239.0,27.8,53,19.4
2022-02-21 09:00:00,484.0,30.6,41,23.4
2022-02-21 10:00:00,701.0,33.0,30,23.3
2022-02-21 11:00:00,865.0,34.7,25,20.0
2022-02-21 12:00:00,956.0,36.0,21,16.2
2022-02-21 13:00:00,970.0,37.0,20,15.2
2022-02-21 14:00:00,904.0,37.3,19,16.3
2022-02-21 15:00:00,760.0,37.3,19,14.8
2022-02-21 16:00:00,540.0,37.1,19,13.1
2022-02-21 17:00:00,295.0,36.5,20,14.9
2022-02-22 06:00:00,0.0,25.2,63,21.0
2022-02-22 07:00:00,37.0,26.2,60,20.8
2022-02-22 08:00:00,233.0,28.4,53,23.5
2022-02-22 09:00:00,472.0,30.9,43,24.5
2022-02-22 10:00:00,685.0,33.2,34,23.9
2022-02-22 11:00:00,846.0,34.9,29,19.2
2022-02-22 12:00:00,936.0,36.2,26,14.8
2022-02-22 13:00:00,948.0,37.2,24,14.4
2022-02-22 14:00:00,879.0,37.7,23,16.2
2022-02-22 15:00:00,731.0,37.5,24,16.9
2022-02-22 16:00:00,443.0,37.0,24,13.4
2022-02-22 17:00:00,204.0,36.5,23,16.7
2022-02-23 06:00:00,0.0,25.6,55,21.1
2022-02-23 07:00:00,37.0,26.2,55,20.8
2022-02-23 08:00:00,232.0,28.2,48,22.2
2022-02-23 09:00:00,471.0,30.6,40,25.1
2022-02-23 10:00:00,685.0,32.8,33,24.8
2022-02-23 11:00:00,846.0,34.7,29,20.6
2022-02-23 12:00:00,938.0,36.0,26,15.1
2022-02-23 13:00:00,952.0,36.9,24,12.0
2022-02-23 14:00:00,885.0,37.7,23,10.2
2022-02-23 15:00:00,755.0,38.3,21,9.5
2022-02-23 16:00:00,552.0,38.3,19,9.7
2022-02-23 17:00:00,303.0,37.0,21,15.9
2022-02-24 06:00:00,0.0,25.5,58,21.3
2022-02-24 07:00:00,38.0,26.4,58,19.7
2022-02-24 08:00:00,235.0,28.6,50,24.1
2022-02-24 09:00:00,475.0,30.8,44,25.9
2022-02-24 10:00:00,689.0,32.7,37,23.4
2022-02-24 11:00:00,852.0,34.6,32,18.7
2022-02-24 12:00:00,941.0,36.0,29,15.8
2022-02-24 13:00:00,956.0,36.8,27,15.6
2022-02-24 14:00:00,880.0,37.3,26,14.5
2022-02-24 15:00:00,739.0,37.5,25,13.3
2022-02-24 16:00:00,537.0,37.0,26,15.3
2022-02-24 17:00:00,291.0,36.0,26,18.1
2022-02-25 06:00:00,0.0,25.4,61,22.4
2022-02-25 07:00:00,39.0,26.2,59,23.5
2022-02-25 08:00:00,239.0,28.4,52,23.3
2022-02-25 09:00:00,481.0,30.9,43,24.8
2022-02-25 10:00:00,696.0,33.1,34,22.7
2022-02-25 11:00:00,856.0,35.0,28,18.4
2022-02-25 12:00:00,942.0,36.5,24,13.8
2022-02-25 13:00:00,957.0,37.2,22,12.1
2022-02-25 14:00:00,879.0,38.3,21,10.6
2022-02-25 15:00:00,691.0,39.5,18,13.2
2022-02-25 16:00:00,467.0,37.9,21,19.4
2022-02-25 17:00:00,229.0,36.3,23,19.1
2022-02-26 06:00:00,0.0,25.3,63,21.3
2022-02-26 07:00:00,39.0,26.2,61,19.7
2022-02-26 08:00:00,235.0,28.0,56,21.1
2022-02-26 09:00:00,472.0,30.5,48,21.7
2022-02-26 10:00:00,687.0,33.0,38,20.0
2022-02-26 11:00:00,847.0,35.0,32,16.8
2022-02-26 12:00:00,940.0,36.2,28,13.9
2022-02-26 13:00:00,883.0,36.9,27,11.7
2022-02-26 14:00:00,744.0,37.4,26,10.3
2022-02-26 15:00:00,599.0,37.3,26,9.5
2022-02-26 16:00:00,455.0,37.0,26,9.5
2022-02-26 17:00:00,247.0,36.4,27,10.3
2022-02-27 06:00:00,0.0,26.0,66,21.9
2022-02-27 07:00:00,38.0,27.4,61,21.3
2022-02-27 08:00:00,221.0,29.2,54,23.3
2022-02-27 09:00:00,466.0,31.3,45,23.2
2022-02-27 10:00:00,610.0,32.9,40,16.7
2022-02-27 11:00:00,700.0,34.5,36,13.1
2022-02-27 12:00:00,876.0,36.0,32,10.5
2022-02-27 13:00:00,870.0,37.0,29,7.9
2022-02-27 14:00:00,769.0,37.8,28,7.3
2022-02-27 15:00:00,391.0,37.0,28,7.6
2022-02-27 16:00:00,306.0,36.8,29,5.8
2022-02-27 17:00:00,221.0,35.2,33,15.7
2022-02-28 06:00:00,0.0,24.4,93,4.6
2022-02-28 07:00:00,23.0,24.6,94,4.7
2022-02-28 08:00:00,88.0,25.6,87,6.8
2022-02-28 09:00:00,166.0,26.5,82,5.5
2022-02-28 10:00:00,413.0,28.9,67,5.4
2022-02-28 11:00:00,703.0,31.4,56,4.7
2022-02-28 12:00:00,790.0,33.2,47,6.2
2022-02-28 13:00:00,801.0,34.4,43,8.0
2022-02-28 14:00:00,755.0,32.7,52,11.2
2022-02-28 15:00:00,480.0,30.0,65,8.7
2022-02-28 16:00:00,264.0,28.4,76,0.4
2022-02-28 17:00:00,104.0,26.2,81,4.8
2022-03-01 06:00:00,0.0,23.1,99,4.0
2022-03-01 07:00:00,33.0,24.0,95,4.9
2022-03-01 08:00:00,173.0,25.5,88,3.9
2022-03-01 09:00:00,407.0,27.2,79,3.9
2022-03-01 10:00:00,633.0,29.2,69,6.3
2022-03-01 11:00:00,735.0,30.5,63,4.9
2022-03-01 12:00:00,867.0,31.5,59,3.1
2022-03-01 13:00:00,852.0,32.2,56,2.9
2022-03-01 14:00:00,796.0,32.3,55,3.6
2022-03-01 15:00:00,579.0,32.5,54,3.3
2022-03-01 16:00:00,410.0,31.2,59,3.6
2022-03-01 17:00:00,211.0,31.1,60,5.4
2022-03-02 06:00:00,0.0,23.6,97,4.7
2022-03-02 07:00:00,31.0,25.9,81,8.6
2022-03-02 08:00:00,204.0,26.9,82,6.1
2022-03-02 09:00:00,390.0,28.6,74,8.1
2022-03-02 10:00:00,631.0,30.8,62,11.4
2022-03-02 11:00:00,785.0,32.5,54,11.8
2022-03-02 12:00:00,749.0,33.3,49,9.9
2022-03-02 13:00:00,723.0,33.8,46,11.5
2022-03-02 14:00:00,631.0,32.1,53,13.8
2022-03-02 15:00:00,633.0,32.0,53,14.5
2022-03-02 16:00:00,354.0,32.0,51,13.4
2022-03-02 17:00:00,209.0,31.5,53,9.1
2022-03-03 06:00:00,0.0,24.9,76,10.6
2022-03-03 07:00:00,40.0,25.6,76,7.6
2022-03-03 08:00:00,197.0,27.2,71,8.8
2022-03-03 09:00:00,406.0,29.1,64,10.1
2022-03-03 10:00:00,654.0,30.8,57,12.0
2022-03-03 11:00:00,822.0,32.0,53,14.3
2022-03-03 12:00:00,918.0,32.9,51,11.6
2022-03-03 13:00:00,919.0,34.2,47,6.9
2022-03-03 14:00:00,846.0,34.7,43,7.0
2022-03-03 15:00:00,696.0,34.7,40,10.1
2022-03-03 16:00:00,440.0,33.5,43,6.3
2022-03-03 17:00:00,245.0,31.1,59,12.0
2022-03-04 06:00:00,0.0,25.1,68,15.1
2022-03-04 07:00:00,33.0,25.9,66,14.8
2022-03-04 08:00:00,197.0,27.5,64,16.1
2022-03-04 09:00:00,447.0,29.7,57,19.7
2022-03-04 10:00:00,612.0,31.4,50,16.4
2022-03-04 11:00:00,756.0,32.7,45,12.3
2022-03-04 12:00:00,788.0,33.5,42,8.0
2022-03-04 13:00:00,890.0,34.0,41,7.3
2022-03-04 14:00:00,867.0,34.2,40,7.1
2022-03-04 15:00:00,718.0,34.3,39,8.2
2022-03-04 16:00:00,508.0,34.2,39,8.9
2022-03-04 17:00:00,275.0,33.2,41,3.5
2022-03-05 06:00:00,0.0,23.1,99,3.1
2022-03-05 07:00:00,38.0,24.5,91,2.4
2022-03-05 08:00:00,202.0,26.4,78,4.8
2022-03-05 09:00:00,395.0,28.4,68,6.5
2022-03-05 10:00:00,635.0,30.5,58,9.7
2022-03-05 11:00:00,803.0,32.3,51,9.8
2022-03-05 12:00:00,894.0,33.8,45,8.0
2022-03-05 13:00:00,898.0,34.5,43,6.1
2022-03-05 14:00:00,831.0,35.5,40,8.9
2022-03-05 15:00:00,631.0,33.0,50,10.7
2022-03-05 16:00:00,376.0,31.1,56,11.5
2022-03-05 17:00:00,188.0,31.7,51,10.3
2022-03-06 06:00:00,0.0,23.0,89,4.0
2022-03-06 07:00:00,20.0,25.4,75,10.8
2022-03-06 08:00:00,117.0,26.3,73,8.2
2022-03-06 09:00:00,190.0,27.0,72,7.6
2022-03-06 10:00:00,414.0,29.0,61,12.3
2022-03-06 11:00:00,621.0,30.5,54,11.0
2022-03-06 12:00:00,783.0,31.8,50,8.8
2022-03-06 13:00:00,854.0,32.8,46,6.4
2022-03-06 14:00:00,819.0,33.2,43,5.6
2022-03-06 15:00:00,716.0,33.3,43,6.9
2022-03-06 16:00:00,368.0,33.2,42,5.7
2022-03-06 17:00:00,226.0,30.4,57,13.7
2022-03-07 06:00:00,0.0,22.1,100,3.8
2022-03-07 07:00:00,41.0,23.0,94,4.2
2022-03-07 08:00:00,233.0,24.7,86,3.2
2022-03-07 09:00:00,441.0,26.8,75,5.4
2022-03-07 10:00:00,645.0,29.0,63,9.5
2022-03-07 11:00:00,773.0,30.4,56,8.0
2022-03-07 12:00:00,863.0,31.5,51,5.4
2022-03-07 13:00:00,875.0,32.2,46,5.2
2022-03-07 14:00:00,786.0,32.9,42,8.1
2022-03-07 15:00:00,674.0,33.0,41,6.9
2022-03-07 16:00:00,478.0,32.7,41,3.8
2022-03-07 17:00:00,238.0,31.0,49,9.7
2022-03-08 06:00:00,0.0,24.5,67,18.0
2022-03-08 07:00:00,47.0,25.5,65,19.5
2022-03-08 08:00:00,245.0,27.4,60,20.2
2022-03-08 09:00:00,478.0,29.5,51,18.9
2022-03-08 10:00:00,688.0,31.4,45,14.8
2022-03-08 11:00:00,849.0,32.8,41,10.4
2022-03-08 12:00:00,939.0,34.0,38,8.3
2022-03-08 13:00:00,944.0,34.5,35,5.2
2022-03-08 14:00:00,870.0,35.0,32,5.2
2022-03-08 15:00:00,711.0,35.8,29,8.2
2022-03-08 16:00:00,438.0,35.3,29,4.6
2022-03-08 17:00:00,229.0,33.9,33,10.0
2022-03-09 06:00:00,0.0,24.8,69,16.9
2022-03-09 07:00:00,47.0,26.0,64,21.1
2022-03-09 08:00:00,242.0,28.0,58,20.1
2022-03-09 09:00:00,461.0,30.2,49,18.4
2022-03-09 10:00:00,687.0,32.1,42,14.5
2022-03-09 11:00:00,847.0,33.7,37,9.8
2022-03-09 12:00:00,939.0,34.8,34,6.7
2022-03-09 13:00:00,945.0,35.5,32,5.4
2022-03-09 14:00:00,876.0,36.1,30,6.6
2022-03-09 15:00:00,723.0,36.3,29,9.5
2022-03-09 16:00:00,503.0,35.5,30,12.7
2022-03-09 17:00:00,268.0,34.8,31,6.1
2022-03-10 06:00:00,0.0,26.0,68,18.4
2022-03-10 07:00:00,44.0,26.8,65,16.3
2022-03-10 08:00:00,237.0,28.6,59,17.8
2022-03-10 09:00:00,466.0,30.7,50,16.5
2022-03-10 10:00:00,684.0,32.5,43,8.7
2022-03-10 11:00:00,835.0,33.9,39,6.9
2022-03-10 12:00:00,739.0,34.2,39,7.4
2022-03-10 13:00:00,856.0,35.2,38,7.0
2022-03-10 14:00:00,838.0,36.0,36,8.7
2022-03-10 15:00:00,706.0,35.7,36,7.9
2022-03-10 16:00:00,464.0,28.9,67,16.1
2022-03-10 17:00:00,132.0,27.0,77,7.9
2022-03-11 06:00:00,0.0,24.4,84,8.4
2022-03-11 07:00:00,26.0,25.0,81,8.0
2022-03-11 08:00:00,195.0,26.5,75,5.7
2022-03-11 09:00:00,428.0,28.6,66,5.5
2022-03-11 10:00:00,617.0,30.6,57,4.0
2022-03-11 11:00:00,819.0,32.3,50,3.9
2022-03-11 12:00:00,903.0,33.7,45,6.2
2022-03-11 13:00:00,891.0,34.0,44,7.0
2022-03-11 14:00:00,833.0,35.0,41,8.2
2022-03-11 15:00:00,697.0,33.5,43,6.1
2022-03-11 16:00:00,375.0,29.8,61,11.9
2022-03-11 17:00:00,239.0,31.2,56,5.5
2022-03-12 06:00:00,0.0,24.8,76,7.4
2022-03-12 07:00:00,49.0,25.8,73,8.4
2022-03-12 08:00:00,185.0,27.5,66,5.4
2022-03-12 09:00:00,369.0,29.1,60,5.9
2022-03-12 10:00:00,579.0,30.7,55,5.2
2022-03-12 11:00:00,668.0,32.0,51,5.2
2022-03-12 12:00:00,871.0,33.7,45,3.6
2022-03-12 13:00:00,891.0,35.0,40,3.7
2022-03-12 14:00:00,815.0,35.5,39,5.4
2022-03-12 15:00:00,685.0,36.1,37,6.5
2022-03-12 16:00:00,446.0,32.6,50,9.7
2022-03-12 17:00:00,198.0,28.0,74,14.5
2022-03-13 06:00:00,0.0,23.5,94,9.7
2022-03-13 07:00:00,36.0,24.7,83,10.6
2022-03-13 08:00:00,206.0,26.3,75,9.4
2022-03-13 09:00:00,248.0,25.2,86,8.5
2022-03-13 10:00:00,103.0,25.1,86,8.9
2022-03-13 11:00:00,684.0,28.3,71,12.7
2022-03-13 12:00:00,877.0,30.5,61,13.7
2022-03-13 13:00:00,856.0,31.6,57,13.9
2022-03-13 14:00:00,698.0,32.0,52,15.5
2022-03-13 15:00:00,586.0,32.4,50,16.1
2022-03-13 16:00:00,453.0,32.8,46,17.6
2022-03-13 17:00:00,180.0,29.9,63,5.1
2022-03-14 06:00:00,0.0,24.6,70,17.4
2022-03-14 07:00:00,52.0,25.0,69,19.5
2022-03-14 08:00:00,254.0,26.6,65,19.7
